Datum,Supermarkt,Artikelnummer,Umsatz
2023-08-21,Supermarkt 10,A366798881,448.7
2023-08-21,Supermarkt 10,A537912253,1133.34
2023-08-21,Supermarkt 10,A170524868,1020.85
2023-08-21,Supermarkt 10,A604038175,680.54
2023-08-21,Supermarkt 10,A993351578,988.95
2023-08-21,Supermarkt 10,A570053582,39.69
2023-08-21,Supermarkt 10,A422512091,187.43
2023-08-21,Supermarkt 10,A788950754,469.63
2023-08-21,Supermarkt 10,A679670012,454.34
2023-08-21,Supermarkt 10,A335537225,1000.86
2023-08-21,Supermarkt 10,A688505675,884.82
2023-08-21,Supermarkt 10,A656518334,565.5
2023-08-21,Supermarkt 10,A716264443,341.71
2023-08-21,Supermarkt 10,A009200603,463.04
2023-08-21,Supermarkt 10,A442797635,463.16
2023-08-21,Supermarkt 10,A242265362,98.89
2023-08-21,Supermarkt 10,A012444894,1018.09
2023-08-21,Supermarkt 10,A631083060,551.88
2023-08-21,Supermarkt 10,A656309719,610.4
2023-08-21,Supermarkt 10,A359914036,1161.2
2023-08-21,Supermarkt 10,A244438343,128.92
2023-08-21,Supermarkt 10,A800933279,64.86
2023-08-21,Supermarkt 10,A133346768,1084.56
2023-08-21,Supermarkt 10,A305220828,859.54
2023-08-21,Supermarkt 10,A548424340,926.76
2023-08-21,Supermarkt 10,A910933028,998.34
2023-08-21,Supermarkt 10,A283609409,1012.06
2023-08-21,Supermarkt 10,A410381133,1075.25
2023-08-21,Supermarkt 10,A228273253,52.47
2023-08-21,Supermarkt 10,A725368653,1030.22
2023-08-21,Supermarkt 10,A773031440,302.74
2023-08-21,Supermarkt 10,A983052179,1124.09
2023-08-21,Supermarkt 10,A737367149,600.65
2023-08-21,Supermarkt 10,A904974963,639.39
2023-08-21,Supermarkt 10,A563595548,539.74
2023-08-21,Supermarkt 10,A835808097,1134.89
2023-08-21,Supermarkt 10,A429740544,586.32
2023-08-21,Supermarkt 10,A994514733,587.0
2023-08-21,Supermarkt 10,A290729105,101.52
2023-08-21,Supermarkt 10,A500112943,579.0
2023-08-21,Supermarkt 10,A424263777,847.53
2023-08-21,Supermarkt 10,A898307326,77.86
2023-08-21,Supermarkt 10,A046047365,161.31
2023-08-21,Supermarkt 10,A490583945,210.0
2023-08-21,Supermarkt 10,A909494480,472.2
2023-08-21,Supermarkt 10,A862860169,454.97
2023-08-21,Supermarkt 10,A181724067,602.07
2023-08-21,Supermarkt 10,A314868031,938.74
2023-08-21,Supermarkt 10,A058486371,317.08
2023-08-21,Supermarkt 10,A420243377,1063.4
2023-08-21,Supermarkt 10,A479921769,98.17
2023-08-22,Supermarkt 10,A508436107,775.62
2023-08-22,Supermarkt 10,A494741731,262.94
2023-08-22,Supermarkt 10,A984047700,735.21
2023-08-22,Supermarkt 10,A686288763,1016.12
2023-08-22,Supermarkt 10,A117653789,779.47
2023-08-22,Supermarkt 10,A876634416,896.8
2023-08-22,Supermarkt 10,A444070196,508.9
2023-08-22,Supermarkt 10,A267759769,758.87
2023-08-22,Supermarkt 10,A244182817,69.38
2023-08-22,Supermarkt 10,A357205926,510.1
2023-08-22,Supermarkt 10,A799771723,968.11
2023-08-22,Supermarkt 10,A577908064,763.78
2023-08-22,Supermarkt 10,A901248058,718.27
2023-08-22,Supermarkt 10,A502744906,763.55
2023-08-22,Supermarkt 10,A428175671,857.41
2023-08-22,Supermarkt 10,A401829730,828.16
2023-08-22,Supermarkt 10,A795990421,252.92
2023-08-22,Supermarkt 10,A842813962,298.21
2023-08-22,Supermarkt 10,A858280858,751.19
2023-08-22,Supermarkt 10,A057188345,927.15
2023-08-22,Supermarkt 10,A370844032,789.46
2023-08-22,Supermarkt 10,A615548631,399.14
2023-08-22,Supermarkt 10,A788109666,1068.95
2023-08-22,Supermarkt 10,A443834257,1044.94
2023-08-22,Supermarkt 10,A070236562,279.76
2023-08-22,Supermarkt 10,A719609280,811.33
2023-08-22,Supermarkt 10,A760957598,910.85
2023-08-22,Supermarkt 10,A195934452,372.33
2023-08-22,Supermarkt 10,A431470276,462.93
2023-08-22,Supermarkt 10,A196351288,860.62
2023-08-22,Supermarkt 10,A440064773,711.43
2023-08-22,Supermarkt 10,A302066701,775.2
2023-08-22,Supermarkt 10,A386205094,351.2
2023-08-22,Supermarkt 10,A441032075,221.88
2023-08-22,Supermarkt 10,A466815911,228.48
2023-08-22,Supermarkt 10,A406253066,394.85
2023-08-22,Supermarkt 10,A822483184,81.19
2023-08-22,Supermarkt 10,A484628109,1057.69
2023-08-22,Supermarkt 10,A096319128,258.68
2023-08-22,Supermarkt 10,A309161420,591.89
2023-08-22,Supermarkt 10,A708079024,399.36
2023-08-22,Supermarkt 10,A915048649,817.48
2023-08-22,Supermarkt 10,A119739307,475.7
2023-08-22,Supermarkt 10,A166076933,1094.64
2023-08-22,Supermarkt 10,A689793331,567.59
2023-08-22,Supermarkt 10,A968963374,310.67
2023-08-22,Supermarkt 10,A415633717,313.29
2023-08-22,Supermarkt 10,A453190985,650.59
2023-08-22,Supermarkt 10,A389820286,1122.26
2023-08-22,Supermarkt 10,A639180066,72.19
2023-08-22,Supermarkt 10,A774527541,293.65
2023-08-22,Supermarkt 10,A415352287,14.57
2023-08-22,Supermarkt 10,A391796759,1156.57
2023-08-22,Supermarkt 10,A249604557,228.5
2023-08-22,Supermarkt 10,A759796414,957.88
2023-08-22,Supermarkt 10,A879683144,1029.32
2023-08-22,Supermarkt 10,A837431902,972.66
2023-08-22,Supermarkt 10,A718262438,350.01
2023-08-22,Supermarkt 10,A256112302,590.84
2023-08-22,Supermarkt 10,A932791455,646.36
2023-08-22,Supermarkt 10,A204561996,731.9
2023-08-22,Supermarkt 10,A269162423,42.77
2023-08-22,Supermarkt 10,A161266261,987.92
2023-08-22,Supermarkt 10,A462873388,1036.83
2023-08-22,Supermarkt 10,A259269533,839.84
2023-08-22,Supermarkt 10,A100383009,442.4
2023-08-22,Supermarkt 10,A925803299,1064.83
2023-08-22,Supermarkt 10,A281893127,369.43
2023-08-22,Supermarkt 10,A733020003,969.16
2023-08-22,Supermarkt 10,A285192310,142.14
2023-08-22,Supermarkt 10,A293518081,558.85
2023-08-22,Supermarkt 10,A407017321,1184.46
2023-08-22,Supermarkt 10,A672934396,648.46
2023-08-22,Supermarkt 10,A861838247,283.02
2023-08-22,Supermarkt 10,A206963091,1100.23
2023-08-22,Supermarkt 10,A545827736,655.75
2023-08-22,Supermarkt 10,A336626935,426.24
2023-08-22,Supermarkt 10,A783967271,433.16
2023-08-22,Supermarkt 10,A219566210,994.8
2023-08-22,Supermarkt 10,A692825854,538.46
2023-08-22,Supermarkt 10,A432623837,1045.62
2023-08-22,Supermarkt 10,A271020056,398.97
2023-08-22,Supermarkt 10,A218706015,164.11
2023-08-22,Supermarkt 10,A647689258,943.3
2023-08-22,Supermarkt 10,A060525510,433.43
2023-08-22,Supermarkt 10,A970138619,188.07
2023-08-22,Supermarkt 10,A646289611,410.89
2023-08-22,Supermarkt 10,A936181898,163.42
2023-08-22,Supermarkt 10,A743950473,750.47
2023-08-22,Supermarkt 10,A661280904,888.14
2023-08-22,Supermarkt 10,A447441224,585.77
2023-08-22,Supermarkt 10,A318969990,23.64
2023-08-22,Supermarkt 10,A347889922,1198.78
2023-08-22,Supermarkt 10,A103882825,702.93
2023-08-22,Supermarkt 10,A209936447,912.87
2023-08-22,Supermarkt 10,A492130694,335.51
2023-08-22,Supermarkt 10,A257121278,693.33
2023-08-22,Supermarkt 10,A167270383,628.91
2023-08-22,Supermarkt 10,A554203473,1102.31
2023-08-22,Supermarkt 10,A216470301,680.97
2023-08-22,Supermarkt 10,A015992600,1004.38
2023-08-22,Supermarkt 10,A941664355,873.65
2023-08-22,Supermarkt 10,A908898659,932.47
2023-08-22,Supermarkt 10,A642959207,728.57
2023-08-22,Supermarkt 10,A190737868,882.14
2023-08-22,Supermarkt 10,A665470491,845.48
2023-08-22,Supermarkt 10,A838124959,31.16
2023-08-22,Supermarkt 10,A971920912,201.92
2023-08-22,Supermarkt 10,A430394922,454.75
2023-08-22,Supermarkt 10,A202790850,503.86
2023-08-22,Supermarkt 10,A789691095,733.7
2023-08-22,Supermarkt 10,A952833316,177.78
2023-08-22,Supermarkt 10,A869001989,298.5
2023-08-22,Supermarkt 10,A157008676,1099.42
2023-08-22,Supermarkt 10,A481336701,107.8
2023-08-22,Supermarkt 10,A540577545,757.8
2023-08-22,Supermarkt 10,A638132714,689.94
2023-08-22,Supermarkt 10,A625701902,665.31
2023-08-22,Supermarkt 10,A564797522,1188.86
2023-08-22,Supermarkt 10,A502257203,624.46
2023-08-22,Supermarkt 10,A609657051,157.59
2023-08-22,Supermarkt 10,A880401448,367.57
2023-08-22,Supermarkt 10,A956057291,858.67
2023-08-22,Supermarkt 10,A274376555,333.22
2023-08-22,Supermarkt 10,A883464440,719.2
2023-08-22,Supermarkt 10,A032586403,664.62
2023-08-22,Supermarkt 10,A860770745,32.84
2023-08-22,Supermarkt 10,A192593344,1123.32
2023-08-22,Supermarkt 10,A936988377,773.68
2023-08-22,Supermarkt 10,A367809571,598.37
2023-08-22,Supermarkt 10,A154673786,739.92
2023-08-22,Supermarkt 10,A573123389,14.57
2023-08-22,Supermarkt 10,A659752955,1034.78
2023-08-22,Supermarkt 10,A120705759,1192.05
2023-08-22,Supermarkt 10,A533393063,717.16
2023-08-22,Supermarkt 10,A210781251,348.03
2023-08-22,Supermarkt 10,A286107156,21.31
2023-08-22,Supermarkt 10,A903355948,912.9
2023-08-22,Supermarkt 10,A003230639,193.44
2023-08-22,Supermarkt 10,A472646255,565.6
2023-08-22,Supermarkt 10,A506087161,410.68
2023-08-22,Supermarkt 10,A923747155,120.38
2023-08-22,Supermarkt 10,A999051936,760.69
2023-08-22,Supermarkt 10,A215066418,367.22
2023-08-22,Supermarkt 10,A310750042,899.03
2023-08-22,Supermarkt 10,A277788007,527.24
2023-08-22,Supermarkt 10,A480329290,150.83
2023-08-22,Supermarkt 10,A726425454,394.31
2023-08-22,Supermarkt 10,A089319967,136.73
2023-08-22,Supermarkt 10,A772064371,375.12
2023-08-22,Supermarkt 10,A499199706,644.17
2023-08-22,Supermarkt 10,A163515916,252.23
2023-08-22,Supermarkt 10,A688115514,81.73
2023-08-22,Supermarkt 10,A591306683,450.96
2023-08-22,Supermarkt 10,A816122182,214.69
2023-08-22,Supermarkt 10,A565203560,159.82
2023-08-22,Supermarkt 10,A651549678,547.63
2023-08-22,Supermarkt 10,A297970815,948.86
2023-08-22,Supermarkt 10,A628875519,152.73
2023-08-22,Supermarkt 10,A682002108,787.0
2023-08-22,Supermarkt 10,A612437288,9.68
2023-08-22,Supermarkt 10,A911689206,347.67
2023-08-22,Supermarkt 10,A858681613,598.28
2023-08-22,Supermarkt 10,A192311666,1009.03
2023-08-22,Supermarkt 10,A131098593,442.26
2023-08-22,Supermarkt 10,A227233465,747.15
2023-08-22,Supermarkt 10,A194551737,1147.94
2023-08-22,Supermarkt 10,A502100964,936.25
2023-08-22,Supermarkt 10,A655558942,65.43
2023-08-22,Supermarkt 10,A291558880,884.57
2023-08-22,Supermarkt 10,A189025788,145.83
2023-08-22,Supermarkt 10,A918926482,883.92
2023-08-22,Supermarkt 10,A925024236,853.71
2023-08-22,Supermarkt 10,A972702809,178.51
2023-08-22,Supermarkt 10,A263998349,578.35
2023-08-22,Supermarkt 10,A748685023,684.72
2023-08-22,Supermarkt 10,A645860259,839.83
2023-08-22,Supermarkt 10,A389120771,344.35
2023-08-22,Supermarkt 10,A753883151,209.3
2023-08-22,Supermarkt 10,A872935781,826.7
2023-08-22,Supermarkt 10,A868317939,826.94
2023-08-22,Supermarkt 10,A252916767,503.73
2023-08-22,Supermarkt 10,A386086695,495.94
2023-08-22,Supermarkt 10,A817818516,289.28
2023-08-22,Supermarkt 10,A669505911,384.75
2023-08-22,Supermarkt 10,A473609569,1176.29
2023-08-22,Supermarkt 10,A550171681,640.83
2023-08-22,Supermarkt 10,A625343472,517.32
2023-08-22,Supermarkt 10,A083655087,684.0
2023-08-22,Supermarkt 10,A812415918,1110.57
2023-08-22,Supermarkt 10,A668549402,1023.97
2023-08-22,Supermarkt 10,A096923443,142.56
2023-08-22,Supermarkt 10,A409715350,651.65
2023-08-22,Supermarkt 10,A354910556,1009.03
2023-08-22,Supermarkt 10,A742411969,849.4
2023-08-22,Supermarkt 10,A654987724,53.58
2023-08-22,Supermarkt 10,A896705263,1131.25
2023-08-22,Supermarkt 10,A646348818,671.69
2023-08-22,Supermarkt 10,A999836824,72.65
2023-08-22,Supermarkt 10,A607533685,931.71
2023-08-22,Supermarkt 10,A111347135,416.12
2023-08-22,Supermarkt 10,A041210510,791.07
2023-08-22,Supermarkt 10,A041903818,737.54
2023-08-22,Supermarkt 10,A412451698,477.09
2023-08-22,Supermarkt 10,A396460306,796.39
2023-08-22,Supermarkt 10,A419120732,1193.89
2023-08-22,Supermarkt 10,A751246902,491.18
2023-08-22,Supermarkt 10,A334081849,824.98
2023-08-22,Supermarkt 10,A001581028,44.5
2023-08-22,Supermarkt 10,A700407960,821.89
2023-08-22,Supermarkt 10,A815782616,1189.11
2023-08-22,Supermarkt 10,A549045120,479.92
2023-08-22,Supermarkt 10,A423722691,759.23
2023-08-22,Supermarkt 10,A136466027,186.16
2023-08-22,Supermarkt 10,A378266150,192.99
2023-08-22,Supermarkt 10,A999347708,1192.49
2023-08-22,Supermarkt 10,A019265800,593.0
2023-08-22,Supermarkt 10,A146504390,446.48
2023-08-22,Supermarkt 10,A989981183,115.48
2023-08-22,Supermarkt 10,A330327872,148.14
2023-08-22,Supermarkt 10,A870915361,1059.39
2023-08-22,Supermarkt 10,A259454150,468.9
2023-08-22,Supermarkt 10,A372068692,488.15
2023-08-22,Supermarkt 10,A374434117,642.23
2023-08-22,Supermarkt 10,A514866963,32.87
2023-08-22,Supermarkt 10,A723537068,879.87
2023-08-22,Supermarkt 10,A532548198,610.07
2023-08-22,Supermarkt 10,A100730616,701.53
2023-08-22,Supermarkt 10,A326808827,352.81
2023-08-22,Supermarkt 10,A255847604,443.82
2023-08-22,Supermarkt 10,A255193123,285.24
2023-08-22,Supermarkt 10,A646517298,739.96
2023-08-22,Supermarkt 10,A318938704,489.14
2023-08-22,Supermarkt 10,A054318164,996.58
2023-08-22,Supermarkt 10,A318608643,887.58
2023-08-22,Supermarkt 10,A080457377,1074.0
2023-08-22,Supermarkt 10,A823953263,414.74
2023-08-22,Supermarkt 10,A425482210,932.84
2023-08-22,Supermarkt 10,A604937338,512.46
2023-08-22,Supermarkt 10,A572880989,227.39
2023-08-22,Supermarkt 10,A682903812,87.0
2023-08-22,Supermarkt 10,A916966929,265.29
2023-08-22,Supermarkt 10,A570650616,209.36
2023-08-22,Supermarkt 10,A598622108,1109.94
2023-08-22,Supermarkt 10,A032179396,172.05
2023-08-22,Supermarkt 10,A832072969,1114.11
2023-08-22,Supermarkt 10,A961138459,211.2
2023-08-22,Supermarkt 10,A897505213,365.91
2023-08-22,Supermarkt 10,A916873693,537.93
2023-08-22,Supermarkt 10,A769457115,1104.73
2023-08-22,Supermarkt 10,A759768800,216.24
2023-08-22,Supermarkt 10,A694833875,351.15
2023-08-22,Supermarkt 10,A486874181,815.48
2023-08-22,Supermarkt 10,A504606535,820.22
2023-08-22,Supermarkt 10,A737558937,291.2
2023-08-22,Supermarkt 10,A780660615,86.22
2023-08-22,Supermarkt 10,A080263736,457.24
2023-08-22,Supermarkt 10,A995987625,1035.48
2023-08-22,Supermarkt 10,A583044907,695.25
2023-08-22,Supermarkt 10,A073041068,222.85
2023-08-22,Supermarkt 10,A505420213,610.71
2023-08-22,Supermarkt 10,A864571822,566.27
2023-08-22,Supermarkt 10,A898420684,864.84
2023-08-22,Supermarkt 10,A092764092,299.27
2023-08-22,Supermarkt 10,A345280706,431.48
2023-08-22,Supermarkt 10,A838365661,630.5
2023-08-22,Supermarkt 10,A740090764,154.45
2023-08-22,Supermarkt 10,A474096348,953.97
2023-08-22,Supermarkt 10,A896628119,1147.48
2023-08-22,Supermarkt 10,A759880633,607.17
2023-08-22,Supermarkt 10,A711235704,279.06
2023-08-22,Supermarkt 10,A850686347,682.92
2023-08-22,Supermarkt 10,A704683956,371.68
2023-08-22,Supermarkt 10,A191374536,207.68
2023-08-22,Supermarkt 10,A779291438,487.83
2023-08-22,Supermarkt 10,A545096746,563.69
2023-08-22,Supermarkt 10,A120086036,461.57
2023-08-22,Supermarkt 10,A903994835,72.09
2023-08-22,Supermarkt 10,A967921033,39.92
2023-08-22,Supermarkt 10,A994616876,384.65
2023-08-22,Supermarkt 10,A804050816,568.61
2023-08-22,Supermarkt 10,A875903080,324.7
2023-08-22,Supermarkt 10,A129599369,822.43
2023-08-22,Supermarkt 10,A459485174,841.74
2023-08-22,Supermarkt 10,A180070284,765.26
2023-08-22,Supermarkt 10,A950890741,236.0
2023-08-22,Supermarkt 10,A391288825,238.74
2023-08-22,Supermarkt 10,A593866344,493.25
2023-08-22,Supermarkt 10,A531425227,1129.95
2023-08-22,Supermarkt 10,A144983351,720.52
2023-08-22,Supermarkt 10,A566157709,515.35
2023-08-22,Supermarkt 10,A913996223,301.59
2023-08-22,Supermarkt 10,A359021938,126.87
2023-08-22,Supermarkt 10,A167699491,48.85
2023-08-22,Supermarkt 10,A660746054,838.61
2023-08-22,Supermarkt 10,A750937477,587.96
2023-08-22,Supermarkt 10,A839187408,537.05
2023-08-22,Supermarkt 10,A558119376,659.56
2023-08-22,Supermarkt 10,A886539397,645.87
2023-08-22,Supermarkt 10,A529121356,48.47
2023-08-22,Supermarkt 10,A781238065,50.9
2023-08-22,Supermarkt 10,A070650971,980.04
2023-08-22,Supermarkt 10,A548804252,668.5
2023-08-22,Supermarkt 10,A167062797,957.94
2023-08-22,Supermarkt 10,A796715547,716.79
2023-08-22,Supermarkt 10,A050652539,666.97
2023-08-22,Supermarkt 10,A112044092,635.62
2023-08-22,Supermarkt 10,A021851701,679.12
2023-08-22,Supermarkt 10,A563368527,696.57
2023-08-22,Supermarkt 10,A581441188,571.43
2023-08-22,Supermarkt 10,A515714979,478.12
2023-08-22,Supermarkt 10,A629799926,1078.17
2023-08-22,Supermarkt 10,A722629871,763.52
2023-08-22,Supermarkt 10,A951679163,1028.98
2023-08-22,Supermarkt 10,A890023258,484.17
2023-08-22,Supermarkt 10,A156882114,381.39
2023-08-22,Supermarkt 10,A684828499,840.77
2023-08-22,Supermarkt 10,A730767679,963.09
2023-08-22,Supermarkt 10,A709727627,33.74
2023-08-22,Supermarkt 10,A132660260,980.12
2023-08-22,Supermarkt 10,A478213961,164.61
2023-08-22,Supermarkt 10,A541971426,1124.5
2023-08-22,Supermarkt 10,A325915629,357.96
2023-08-22,Supermarkt 10,A068688948,285.99
2023-08-22,Supermarkt 10,A098254116,104.83
2023-08-22,Supermarkt 10,A923657051,53.1
2023-08-22,Supermarkt 10,A073763728,228.07
2023-08-22,Supermarkt 10,A765910416,1187.87
2023-08-22,Supermarkt 10,A213864760,431.34
2023-08-22,Supermarkt 10,A318174016,382.26
2023-08-22,Supermarkt 10,A677780503,822.28
2023-08-22,Supermarkt 10,A034578511,1058.58
2023-08-22,Supermarkt 10,A566851640,880.76
2023-08-22,Supermarkt 10,A435254285,1114.35
2023-08-22,Supermarkt 10,A352895467,1093.09
2023-08-22,Supermarkt 10,A736906463,307.3
2023-08-22,Supermarkt 10,A069699492,960.78
2023-08-22,Supermarkt 10,A829095350,792.85
2023-08-22,Supermarkt 10,A601129768,980.88
2023-08-22,Supermarkt 10,A575171739,749.86
2023-08-22,Supermarkt 10,A632355975,624.31
2023-08-22,Supermarkt 10,A229661730,1102.74
2023-08-22,Supermarkt 10,A040749219,905.21
2023-08-22,Supermarkt 10,A038735068,1067.08
2023-08-22,Supermarkt 10,A002617846,657.33
2023-08-22,Supermarkt 10,A914929772,666.63
2023-08-22,Supermarkt 10,A215524242,943.17
2023-08-22,Supermarkt 10,A054619963,29.87
2023-08-22,Supermarkt 10,A408781824,906.92
2023-08-22,Supermarkt 10,A927675298,903.99
2023-08-22,Supermarkt 10,A358452102,200.88
2023-08-22,Supermarkt 10,A281115864,917.92
2023-08-22,Supermarkt 10,A911898038,259.84
2023-08-22,Supermarkt 10,A457976901,251.46
2023-08-22,Supermarkt 10,A053798044,242.14
2023-08-22,Supermarkt 10,A545004779,599.48
2023-08-22,Supermarkt 10,A388513382,760.52
2023-08-22,Supermarkt 10,A167123570,117.75
2023-08-22,Supermarkt 10,A262960226,950.2
2023-08-22,Supermarkt 10,A026441137,11.86
2023-08-22,Supermarkt 10,A311757545,115.56
2023-08-22,Supermarkt 10,A958540170,1071.93
2023-08-22,Supermarkt 10,A832930449,1174.63
2023-08-22,Supermarkt 10,A943711147,655.04
2023-08-22,Supermarkt 10,A779573670,200.08
2023-08-22,Supermarkt 10,A432078557,988.69
2023-08-22,Supermarkt 10,A509564939,874.4
2023-08-22,Supermarkt 10,A653874706,1078.75
2023-08-22,Supermarkt 10,A220674409,415.86
2023-08-22,Supermarkt 10,A143681521,726.05
2023-08-22,Supermarkt 10,A521770351,50.2
2023-08-22,Supermarkt 10,A066251485,297.71
2023-08-22,Supermarkt 10,A643336201,221.35
2023-08-22,Supermarkt 10,A731113366,668.63
2023-08-22,Supermarkt 10,A337950119,882.43
2023-08-22,Supermarkt 10,A079474585,1087.86
2023-08-22,Supermarkt 10,A287704720,182.7
2023-08-22,Supermarkt 10,A652916595,869.64
2023-08-22,Supermarkt 10,A773113655,1001.82
2023-08-22,Supermarkt 10,A231256986,1197.12
2023-08-22,Supermarkt 10,A516600080,1169.12
2023-08-22,Supermarkt 10,A655090450,1175.18
2023-08-22,Supermarkt 10,A108476931,491.13
2023-08-22,Supermarkt 10,A762464855,64.31
2023-08-22,Supermarkt 10,A492876551,765.74
2023-08-22,Supermarkt 10,A132368267,884.53
2023-08-22,Supermarkt 10,A391700736,816.65
2023-08-22,Supermarkt 10,A404407856,1037.9
2023-08-22,Supermarkt 10,A854266108,605.08
2023-08-22,Supermarkt 10,A997713767,93.92
2023-08-22,Supermarkt 10,A268053778,1026.3
2023-08-22,Supermarkt 10,A474459802,650.13
2023-08-22,Supermarkt 10,A576243224,27.13
2023-08-22,Supermarkt 10,A956717769,679.34
2023-08-22,Supermarkt 10,A920713912,547.49
2023-08-22,Supermarkt 10,A594321487,173.04
2023-08-22,Supermarkt 10,A040132152,799.02
2023-08-22,Supermarkt 10,A429759607,861.0
2023-08-22,Supermarkt 10,A139626857,835.9
2023-08-22,Supermarkt 10,A287195915,869.01
2023-08-22,Supermarkt 10,A075989008,700.57
2023-08-22,Supermarkt 10,A236177963,350.91
2023-08-22,Supermarkt 10,A617514740,547.54
2023-08-22,Supermarkt 10,A934247184,799.22
2023-08-22,Supermarkt 10,A018238458,541.96
2023-08-22,Supermarkt 10,A072787911,862.57
2023-08-22,Supermarkt 10,A520022599,286.2
2023-08-22,Supermarkt 10,A870671039,1003.49
2023-08-22,Supermarkt 10,A281483103,643.65
2023-08-22,Supermarkt 10,A457890316,346.55
2023-08-22,Supermarkt 10,A276143682,1179.61
2023-08-22,Supermarkt 10,A123057941,1029.44
2023-08-22,Supermarkt 10,A871588979,970.44
2023-08-22,Supermarkt 10,A340937941,1037.51
2023-08-22,Supermarkt 10,A992087755,698.5
2023-08-22,Supermarkt 10,A666985802,277.61
2023-08-22,Supermarkt 10,A068814159,912.78
2023-08-22,Supermarkt 10,A210996277,123.82
2023-08-22,Supermarkt 10,A924047643,455.25
2023-08-22,Supermarkt 10,A639372009,3.85
2023-08-22,Supermarkt 10,A409374588,668.52
2023-08-22,Supermarkt 10,A893334932,721.35
2023-08-22,Supermarkt 10,A497029278,248.22
2023-08-22,Supermarkt 10,A410428714,743.99
2023-08-22,Supermarkt 10,A528851378,55.35
2023-08-22,Supermarkt 10,A541464462,774.28
2023-08-22,Supermarkt 10,A650526951,50.47
2023-08-22,Supermarkt 10,A652054976,383.61
2023-08-22,Supermarkt 10,A603582044,1025.0
2023-08-22,Supermarkt 10,A561343959,1141.57
2023-08-22,Supermarkt 10,A902657755,616.2
2023-08-22,Supermarkt 10,A005651738,763.73
2023-08-22,Supermarkt 10,A981150945,61.9
2023-08-22,Supermarkt 10,A095006487,591.27
2023-08-22,Supermarkt 10,A706979230,263.41
2023-08-22,Supermarkt 10,A659407615,515.26
2023-08-22,Supermarkt 10,A964371430,408.47
2023-08-22,Supermarkt 10,A915007945,337.23
2023-08-22,Supermarkt 10,A632275648,802.07
2023-08-22,Supermarkt 10,A009620202,429.77
2023-08-22,Supermarkt 10,A614792896,82.23
2023-08-22,Supermarkt 10,A211024838,435.1
2023-08-22,Supermarkt 10,A833201552,1002.34
2023-08-22,Supermarkt 10,A708646279,856.25
2023-08-22,Supermarkt 10,A271517930,205.03
2023-08-22,Supermarkt 10,A989997645,436.6
2023-08-22,Supermarkt 10,A650614472,269.3
2023-08-22,Supermarkt 10,A861073935,628.04
2023-08-22,Supermarkt 10,A456066626,455.15
2023-08-22,Supermarkt 10,A366798881,231.6
2023-08-22,Supermarkt 10,A537912253,314.42
2023-08-22,Supermarkt 10,A170524868,739.43
2023-08-22,Supermarkt 10,A604038175,658.11
2023-08-22,Supermarkt 10,A993351578,268.62
2023-08-22,Supermarkt 10,A570053582,557.92
2023-08-22,Supermarkt 10,A422512091,972.66
2023-08-22,Supermarkt 10,A788950754,969.31
2023-08-22,Supermarkt 10,A679670012,256.75
2023-08-22,Supermarkt 10,A335537225,20.47
2023-08-22,Supermarkt 10,A688505675,196.52
2023-08-22,Supermarkt 10,A656518334,1029.22
2023-08-22,Supermarkt 10,A716264443,7.96
2023-08-22,Supermarkt 10,A009200603,357.37
2023-08-22,Supermarkt 10,A442797635,62.24
2023-08-22,Supermarkt 10,A242265362,1107.52
2023-08-22,Supermarkt 10,A012444894,735.38
2023-08-22,Supermarkt 10,A631083060,520.99
2023-08-22,Supermarkt 10,A656309719,386.99
2023-08-22,Supermarkt 10,A359914036,108.65
2023-08-22,Supermarkt 10,A244438343,9.07
2023-08-22,Supermarkt 10,A800933279,897.99
2023-08-22,Supermarkt 10,A133346768,445.34
2023-08-22,Supermarkt 10,A305220828,520.51
2023-08-22,Supermarkt 10,A548424340,660.92
2023-08-22,Supermarkt 10,A910933028,200.54
2023-08-22,Supermarkt 10,A283609409,834.29
2023-08-22,Supermarkt 10,A410381133,159.14
2023-08-22,Supermarkt 10,A228273253,464.69
2023-08-22,Supermarkt 10,A725368653,1114.03
2023-08-22,Supermarkt 10,A773031440,1002.06
2023-08-22,Supermarkt 10,A983052179,329.69
2023-08-22,Supermarkt 10,A737367149,88.34
2023-08-22,Supermarkt 10,A904974963,363.37
2023-08-22,Supermarkt 10,A563595548,628.61
2023-08-22,Supermarkt 10,A835808097,209.27
2023-08-22,Supermarkt 10,A429740544,925.83
2023-08-22,Supermarkt 10,A994514733,787.74
2023-08-22,Supermarkt 10,A290729105,406.06
2023-08-22,Supermarkt 10,A500112943,592.71
2023-08-22,Supermarkt 10,A424263777,104.29
2023-08-22,Supermarkt 10,A898307326,405.03
2023-08-22,Supermarkt 10,A046047365,403.65
2023-08-22,Supermarkt 10,A490583945,789.12
2023-08-22,Supermarkt 10,A909494480,1103.63
2023-08-22,Supermarkt 10,A862860169,19.87
2023-08-22,Supermarkt 10,A181724067,192.53
2023-08-22,Supermarkt 10,A314868031,979.33
2023-08-22,Supermarkt 10,A058486371,658.67
2023-08-22,Supermarkt 10,A420243377,453.88
2023-08-22,Supermarkt 10,A479921769,730.55
2023-08-23,Supermarkt 10,A508436107,915.15
2023-08-23,Supermarkt 10,A494741731,967.16
2023-08-23,Supermarkt 10,A984047700,40.58
2023-08-23,Supermarkt 10,A686288763,1158.99
