Datum,Supermarkt,Artikelnummer,Umsatz
2023-08-07,Supermarkt 2,A570053582,948.21
2023-08-07,Supermarkt 2,A422512091,222.46
2023-08-07,Supermarkt 2,A788950754,213.49
2023-08-07,Supermarkt 2,A679670012,561.79
2023-08-07,Supermarkt 2,A335537225,421.69
2023-08-07,Supermarkt 2,A688505675,592.96
2023-08-07,Supermarkt 2,A656518334,826.09
2023-08-07,Supermarkt 2,A716264443,468.34
2023-08-07,Supermarkt 2,A009200603,945.21
2023-08-07,Supermarkt 2,A442797635,144.52
2023-08-07,Supermarkt 2,A242265362,512.21
2023-08-07,Supermarkt 2,A012444894,573.39
2023-08-07,Supermarkt 2,A631083060,1107.34
2023-08-07,Supermarkt 2,A656309719,1092.29
2023-08-07,Supermarkt 2,A359914036,302.65
2023-08-07,Supermarkt 2,A244438343,384.38
2023-08-07,Supermarkt 2,A800933279,941.31
2023-08-07,Supermarkt 2,A133346768,357.61
2023-08-07,Supermarkt 2,A305220828,1070.43
2023-08-07,Supermarkt 2,A548424340,147.55
2023-08-07,Supermarkt 2,A910933028,815.73
2023-08-07,Supermarkt 2,A283609409,889.7
2023-08-07,Supermarkt 2,A410381133,31.53
2023-08-07,Supermarkt 2,A228273253,945.16
2023-08-07,Supermarkt 2,A725368653,328.69
2023-08-07,Supermarkt 2,A773031440,610.64
2023-08-07,Supermarkt 2,A983052179,541.05
2023-08-07,Supermarkt 2,A737367149,170.98
2023-08-07,Supermarkt 2,A904974963,469.77
2023-08-07,Supermarkt 2,A563595548,174.81
2023-08-07,Supermarkt 2,A835808097,998.91
2023-08-07,Supermarkt 2,A429740544,511.88
2023-08-07,Supermarkt 2,A994514733,1079.24
2023-08-07,Supermarkt 2,A290729105,1016.25
2023-08-07,Supermarkt 2,A500112943,762.48
2023-08-07,Supermarkt 2,A424263777,178.0
2023-08-07,Supermarkt 2,A898307326,1199.07
2023-08-07,Supermarkt 2,A046047365,689.3
2023-08-07,Supermarkt 2,A490583945,707.31
2023-08-07,Supermarkt 2,A909494480,146.6
2023-08-07,Supermarkt 2,A862860169,212.89
2023-08-07,Supermarkt 2,A181724067,1164.86
2023-08-07,Supermarkt 2,A314868031,759.55
2023-08-07,Supermarkt 2,A058486371,633.48
2023-08-07,Supermarkt 2,A420243377,85.03
2023-08-07,Supermarkt 2,A479921769,213.78
2023-08-08,Supermarkt 2,A508436107,554.07
2023-08-08,Supermarkt 2,A494741731,979.75
2023-08-08,Supermarkt 2,A984047700,951.73
2023-08-08,Supermarkt 2,A686288763,874.55
2023-08-08,Supermarkt 2,A117653789,1070.18
2023-08-08,Supermarkt 2,A876634416,1054.97
2023-08-08,Supermarkt 2,A444070196,993.53
2023-08-08,Supermarkt 2,A267759769,756.98
2023-08-08,Supermarkt 2,A244182817,346.62
2023-08-08,Supermarkt 2,A357205926,1112.53
2023-08-08,Supermarkt 2,A799771723,1151.34
2023-08-08,Supermarkt 2,A577908064,540.6
2023-08-08,Supermarkt 2,A901248058,996.26
2023-08-08,Supermarkt 2,A502744906,184.5
2023-08-08,Supermarkt 2,A428175671,315.83
2023-08-08,Supermarkt 2,A401829730,1030.94
2023-08-08,Supermarkt 2,A795990421,359.05
2023-08-08,Supermarkt 2,A842813962,990.76
2023-08-08,Supermarkt 2,A858280858,1035.38
2023-08-08,Supermarkt 2,A057188345,96.79
2023-08-08,Supermarkt 2,A370844032,452.41
2023-08-08,Supermarkt 2,A615548631,460.77
2023-08-08,Supermarkt 2,A788109666,1005.52
2023-08-08,Supermarkt 2,A443834257,849.35
2023-08-08,Supermarkt 2,A070236562,385.7
2023-08-08,Supermarkt 2,A719609280,266.05
2023-08-08,Supermarkt 2,A760957598,432.52
2023-08-08,Supermarkt 2,A195934452,890.07
2023-08-08,Supermarkt 2,A431470276,281.37
2023-08-08,Supermarkt 2,A196351288,482.06
2023-08-08,Supermarkt 2,A440064773,451.58
2023-08-08,Supermarkt 2,A302066701,1049.42
2023-08-08,Supermarkt 2,A386205094,882.65
2023-08-08,Supermarkt 2,A441032075,200.13
2023-08-08,Supermarkt 2,A466815911,523.03
2023-08-08,Supermarkt 2,A406253066,447.65
2023-08-08,Supermarkt 2,A822483184,1016.54
2023-08-08,Supermarkt 2,A484628109,406.43
2023-08-08,Supermarkt 2,A096319128,929.48
2023-08-08,Supermarkt 2,A309161420,878.0
2023-08-08,Supermarkt 2,A708079024,452.58
2023-08-08,Supermarkt 2,A915048649,730.33
2023-08-08,Supermarkt 2,A119739307,151.33
2023-08-08,Supermarkt 2,A166076933,439.14
2023-08-08,Supermarkt 2,A689793331,72.17
2023-08-08,Supermarkt 2,A968963374,688.41
2023-08-08,Supermarkt 2,A415633717,628.95
2023-08-08,Supermarkt 2,A453190985,307.13
2023-08-08,Supermarkt 2,A389820286,701.56
2023-08-08,Supermarkt 2,A639180066,670.2
2023-08-08,Supermarkt 2,A774527541,821.11
2023-08-08,Supermarkt 2,A415352287,549.81
2023-08-08,Supermarkt 2,A391796759,1054.79
2023-08-08,Supermarkt 2,A249604557,109.81
2023-08-08,Supermarkt 2,A759796414,112.9
2023-08-08,Supermarkt 2,A879683144,664.38
2023-08-08,Supermarkt 2,A837431902,96.13
2023-08-08,Supermarkt 2,A718262438,213.02
2023-08-08,Supermarkt 2,A256112302,92.7
2023-08-08,Supermarkt 2,A932791455,1000.62
2023-08-08,Supermarkt 2,A204561996,1131.05
2023-08-08,Supermarkt 2,A269162423,106.06
2023-08-08,Supermarkt 2,A161266261,1152.13
2023-08-08,Supermarkt 2,A462873388,1046.94
2023-08-08,Supermarkt 2,A259269533,978.02
2023-08-08,Supermarkt 2,A100383009,601.87
2023-08-08,Supermarkt 2,A925803299,695.77
2023-08-08,Supermarkt 2,A281893127,564.16
2023-08-08,Supermarkt 2,A733020003,646.23
2023-08-08,Supermarkt 2,A285192310,762.52
2023-08-08,Supermarkt 2,A293518081,868.52
2023-08-08,Supermarkt 2,A407017321,728.96
2023-08-08,Supermarkt 2,A672934396,3.23
2023-08-08,Supermarkt 2,A861838247,637.4
2023-08-08,Supermarkt 2,A206963091,323.76
2023-08-08,Supermarkt 2,A545827736,593.09
2023-08-08,Supermarkt 2,A336626935,1007.98
2023-08-08,Supermarkt 2,A783967271,69.06
2023-08-08,Supermarkt 2,A219566210,777.21
2023-08-08,Supermarkt 2,A692825854,926.33
2023-08-08,Supermarkt 2,A432623837,560.81
2023-08-08,Supermarkt 2,A271020056,1157.37
2023-08-08,Supermarkt 2,A218706015,136.84
2023-08-08,Supermarkt 2,A647689258,27.03
2023-08-08,Supermarkt 2,A060525510,1024.43
2023-08-08,Supermarkt 2,A970138619,13.51
2023-08-08,Supermarkt 2,A646289611,620.1
2023-08-08,Supermarkt 2,A936181898,821.63
2023-08-08,Supermarkt 2,A743950473,855.71
2023-08-08,Supermarkt 2,A661280904,607.88
2023-08-08,Supermarkt 2,A447441224,178.22
2023-08-08,Supermarkt 2,A318969990,881.37
2023-08-08,Supermarkt 2,A347889922,1067.15
2023-08-08,Supermarkt 2,A103882825,292.45
2023-08-08,Supermarkt 2,A209936447,170.52
2023-08-08,Supermarkt 2,A492130694,995.87
2023-08-08,Supermarkt 2,A257121278,8.9
2023-08-08,Supermarkt 2,A167270383,785.58
2023-08-08,Supermarkt 2,A554203473,889.23
2023-08-08,Supermarkt 2,A216470301,166.31
2023-08-08,Supermarkt 2,A015992600,617.72
2023-08-08,Supermarkt 2,A941664355,398.68
2023-08-08,Supermarkt 2,A908898659,775.41
2023-08-08,Supermarkt 2,A642959207,1084.38
2023-08-08,Supermarkt 2,A190737868,1067.43
2023-08-08,Supermarkt 2,A665470491,304.67
2023-08-08,Supermarkt 2,A838124959,649.26
2023-08-08,Supermarkt 2,A971920912,852.08
2023-08-08,Supermarkt 2,A430394922,536.8
2023-08-08,Supermarkt 2,A202790850,351.86
2023-08-08,Supermarkt 2,A789691095,959.33
2023-08-08,Supermarkt 2,A952833316,763.82
2023-08-08,Supermarkt 2,A869001989,680.32
2023-08-08,Supermarkt 2,A157008676,74.6
2023-08-08,Supermarkt 2,A481336701,1158.21
2023-08-08,Supermarkt 2,A540577545,712.33
2023-08-08,Supermarkt 2,A638132714,994.41
2023-08-08,Supermarkt 2,A625701902,36.96
2023-08-08,Supermarkt 2,A564797522,344.02
2023-08-08,Supermarkt 2,A502257203,233.97
2023-08-08,Supermarkt 2,A609657051,1107.89
2023-08-08,Supermarkt 2,A880401448,675.29
2023-08-08,Supermarkt 2,A956057291,19.85
2023-08-08,Supermarkt 2,A274376555,401.19
2023-08-08,Supermarkt 2,A883464440,926.96
2023-08-08,Supermarkt 2,A032586403,970.78
2023-08-08,Supermarkt 2,A860770745,939.69
2023-08-08,Supermarkt 2,A192593344,172.62
2023-08-08,Supermarkt 2,A936988377,751.53
2023-08-08,Supermarkt 2,A367809571,940.36
2023-08-08,Supermarkt 2,A154673786,939.17
2023-08-08,Supermarkt 2,A573123389,112.19
2023-08-08,Supermarkt 2,A659752955,235.28
2023-08-08,Supermarkt 2,A120705759,425.18
2023-08-08,Supermarkt 2,A533393063,984.86
2023-08-08,Supermarkt 2,A210781251,738.46
2023-08-08,Supermarkt 2,A286107156,732.86
2023-08-08,Supermarkt 2,A903355948,598.32
2023-08-08,Supermarkt 2,A003230639,968.95
2023-08-08,Supermarkt 2,A472646255,796.28
2023-08-08,Supermarkt 2,A506087161,776.51
2023-08-08,Supermarkt 2,A923747155,10.12
2023-08-08,Supermarkt 2,A999051936,475.31
2023-08-08,Supermarkt 2,A215066418,806.68
2023-08-08,Supermarkt 2,A310750042,933.04
2023-08-08,Supermarkt 2,A277788007,446.97
2023-08-08,Supermarkt 2,A480329290,162.39
2023-08-08,Supermarkt 2,A726425454,482.03
2023-08-08,Supermarkt 2,A089319967,1022.95
2023-08-08,Supermarkt 2,A772064371,647.52
2023-08-08,Supermarkt 2,A499199706,718.54
2023-08-08,Supermarkt 2,A163515916,1032.0
2023-08-08,Supermarkt 2,A688115514,1029.7
2023-08-08,Supermarkt 2,A591306683,537.79
2023-08-08,Supermarkt 2,A816122182,726.79
2023-08-08,Supermarkt 2,A565203560,730.65
2023-08-08,Supermarkt 2,A651549678,899.8
2023-08-08,Supermarkt 2,A297970815,428.27
2023-08-08,Supermarkt 2,A628875519,17.05
2023-08-08,Supermarkt 2,A682002108,1097.31
2023-08-08,Supermarkt 2,A612437288,632.39
2023-08-08,Supermarkt 2,A911689206,376.79
2023-08-08,Supermarkt 2,A858681613,195.06
2023-08-08,Supermarkt 2,A192311666,652.25
2023-08-08,Supermarkt 2,A131098593,838.66
2023-08-08,Supermarkt 2,A227233465,124.39
2023-08-08,Supermarkt 2,A194551737,867.02
2023-08-08,Supermarkt 2,A502100964,293.14
2023-08-08,Supermarkt 2,A655558942,66.29
2023-08-08,Supermarkt 2,A291558880,710.39
2023-08-08,Supermarkt 2,A189025788,646.2
2023-08-08,Supermarkt 2,A918926482,736.74
2023-08-08,Supermarkt 2,A925024236,261.63
2023-08-08,Supermarkt 2,A972702809,193.69
2023-08-08,Supermarkt 2,A263998349,26.54
2023-08-08,Supermarkt 2,A748685023,1102.38
2023-08-08,Supermarkt 2,A645860259,885.64
2023-08-08,Supermarkt 2,A389120771,1017.67
2023-08-08,Supermarkt 2,A753883151,240.36
2023-08-08,Supermarkt 2,A872935781,502.64
2023-08-08,Supermarkt 2,A868317939,7.98
2023-08-08,Supermarkt 2,A252916767,1095.36
2023-08-08,Supermarkt 2,A386086695,1069.65
2023-08-08,Supermarkt 2,A817818516,934.76
2023-08-08,Supermarkt 2,A669505911,911.92
2023-08-08,Supermarkt 2,A473609569,1026.75
2023-08-08,Supermarkt 2,A550171681,19.06
2023-08-08,Supermarkt 2,A625343472,71.53
2023-08-08,Supermarkt 2,A083655087,805.4
2023-08-08,Supermarkt 2,A812415918,551.29
2023-08-08,Supermarkt 2,A668549402,981.39
2023-08-08,Supermarkt 2,A096923443,590.24
2023-08-08,Supermarkt 2,A409715350,237.75
2023-08-08,Supermarkt 2,A354910556,278.69
2023-08-08,Supermarkt 2,A742411969,313.33
2023-08-08,Supermarkt 2,A654987724,694.38
2023-08-08,Supermarkt 2,A896705263,804.59
2023-08-08,Supermarkt 2,A646348818,667.53
2023-08-08,Supermarkt 2,A999836824,472.31
2023-08-08,Supermarkt 2,A607533685,383.68
2023-08-08,Supermarkt 2,A111347135,596.03
2023-08-08,Supermarkt 2,A041210510,971.91
2023-08-08,Supermarkt 2,A041903818,27.66
2023-08-08,Supermarkt 2,A412451698,182.08
2023-08-08,Supermarkt 2,A396460306,378.99
2023-08-08,Supermarkt 2,A419120732,1157.68
2023-08-08,Supermarkt 2,A751246902,1042.23
2023-08-08,Supermarkt 2,A334081849,987.53
2023-08-08,Supermarkt 2,A001581028,973.88
2023-08-08,Supermarkt 2,A700407960,266.92
2023-08-08,Supermarkt 2,A815782616,938.94
2023-08-08,Supermarkt 2,A549045120,1085.89
2023-08-08,Supermarkt 2,A423722691,558.48
2023-08-08,Supermarkt 2,A136466027,1068.45
2023-08-08,Supermarkt 2,A378266150,637.69
2023-08-08,Supermarkt 2,A999347708,171.83
2023-08-08,Supermarkt 2,A019265800,1127.56
2023-08-08,Supermarkt 2,A146504390,439.47
2023-08-08,Supermarkt 2,A989981183,878.04
2023-08-08,Supermarkt 2,A330327872,422.12
2023-08-08,Supermarkt 2,A870915361,1093.52
2023-08-08,Supermarkt 2,A259454150,55.54
2023-08-08,Supermarkt 2,A372068692,947.28
2023-08-08,Supermarkt 2,A374434117,594.59
2023-08-08,Supermarkt 2,A514866963,570.1
2023-08-08,Supermarkt 2,A723537068,613.79
2023-08-08,Supermarkt 2,A532548198,159.86
2023-08-08,Supermarkt 2,A100730616,950.89
2023-08-08,Supermarkt 2,A326808827,68.91
2023-08-08,Supermarkt 2,A255847604,40.28
2023-08-08,Supermarkt 2,A255193123,376.69
2023-08-08,Supermarkt 2,A646517298,1092.77
2023-08-08,Supermarkt 2,A318938704,1088.01
2023-08-08,Supermarkt 2,A054318164,658.15
2023-08-08,Supermarkt 2,A318608643,824.7
2023-08-08,Supermarkt 2,A080457377,306.68
2023-08-08,Supermarkt 2,A823953263,448.03
2023-08-08,Supermarkt 2,A425482210,786.61
2023-08-08,Supermarkt 2,A604937338,30.8
2023-08-08,Supermarkt 2,A572880989,632.96
2023-08-08,Supermarkt 2,A682903812,793.64
2023-08-08,Supermarkt 2,A916966929,49.27
2023-08-08,Supermarkt 2,A570650616,821.17
2023-08-08,Supermarkt 2,A598622108,682.66
2023-08-08,Supermarkt 2,A032179396,1073.8
2023-08-08,Supermarkt 2,A832072969,1025.1
2023-08-08,Supermarkt 2,A961138459,508.13
2023-08-08,Supermarkt 2,A897505213,619.81
2023-08-08,Supermarkt 2,A916873693,1029.07
2023-08-08,Supermarkt 2,A769457115,675.18
2023-08-08,Supermarkt 2,A759768800,750.96
2023-08-08,Supermarkt 2,A694833875,144.67
2023-08-08,Supermarkt 2,A486874181,472.67
2023-08-08,Supermarkt 2,A504606535,1124.44
2023-08-08,Supermarkt 2,A737558937,182.6
2023-08-08,Supermarkt 2,A780660615,1042.17
2023-08-08,Supermarkt 2,A080263736,710.43
2023-08-08,Supermarkt 2,A995987625,246.29
2023-08-08,Supermarkt 2,A583044907,497.22
2023-08-08,Supermarkt 2,A073041068,480.5
2023-08-08,Supermarkt 2,A505420213,573.1
2023-08-08,Supermarkt 2,A864571822,732.47
2023-08-08,Supermarkt 2,A898420684,372.85
2023-08-08,Supermarkt 2,A092764092,29.57
2023-08-08,Supermarkt 2,A345280706,72.02
2023-08-08,Supermarkt 2,A838365661,25.57
2023-08-08,Supermarkt 2,A740090764,870.09
2023-08-08,Supermarkt 2,A474096348,753.29
2023-08-08,Supermarkt 2,A896628119,786.11
2023-08-08,Supermarkt 2,A759880633,861.2
2023-08-08,Supermarkt 2,A711235704,744.33
2023-08-08,Supermarkt 2,A850686347,166.54
2023-08-08,Supermarkt 2,A704683956,1176.48
2023-08-08,Supermarkt 2,A191374536,285.81
2023-08-08,Supermarkt 2,A779291438,553.4
2023-08-08,Supermarkt 2,A545096746,52.31
2023-08-08,Supermarkt 2,A120086036,1118.77
2023-08-08,Supermarkt 2,A903994835,211.5
2023-08-08,Supermarkt 2,A967921033,30.31
2023-08-08,Supermarkt 2,A994616876,1169.12
2023-08-08,Supermarkt 2,A804050816,223.89
2023-08-08,Supermarkt 2,A875903080,474.73
2023-08-08,Supermarkt 2,A129599369,841.79
2023-08-08,Supermarkt 2,A459485174,1143.74
2023-08-08,Supermarkt 2,A180070284,370.92
2023-08-08,Supermarkt 2,A950890741,427.81
2023-08-08,Supermarkt 2,A391288825,1012.11
2023-08-08,Supermarkt 2,A593866344,402.74
2023-08-08,Supermarkt 2,A531425227,705.7
2023-08-08,Supermarkt 2,A144983351,48.15
2023-08-08,Supermarkt 2,A566157709,102.07
2023-08-08,Supermarkt 2,A913996223,160.15
2023-08-08,Supermarkt 2,A359021938,1179.86
2023-08-08,Supermarkt 2,A167699491,304.28
2023-08-08,Supermarkt 2,A660746054,472.51
2023-08-08,Supermarkt 2,A750937477,958.77
2023-08-08,Supermarkt 2,A839187408,198.97
2023-08-08,Supermarkt 2,A558119376,424.92
2023-08-08,Supermarkt 2,A886539397,471.24
2023-08-08,Supermarkt 2,A529121356,53.85
2023-08-08,Supermarkt 2,A781238065,1127.75
2023-08-08,Supermarkt 2,A070650971,551.87
2023-08-08,Supermarkt 2,A548804252,34.22
2023-08-08,Supermarkt 2,A167062797,390.78
2023-08-08,Supermarkt 2,A796715547,793.84
2023-08-08,Supermarkt 2,A050652539,146.51
2023-08-08,Supermarkt 2,A112044092,924.71
2023-08-08,Supermarkt 2,A021851701,51.02
2023-08-08,Supermarkt 2,A563368527,182.18
2023-08-08,Supermarkt 2,A581441188,1037.63
2023-08-08,Supermarkt 2,A515714979,928.1
2023-08-08,Supermarkt 2,A629799926,597.3
2023-08-08,Supermarkt 2,A722629871,316.99
2023-08-08,Supermarkt 2,A951679163,973.3
2023-08-08,Supermarkt 2,A890023258,896.01
2023-08-08,Supermarkt 2,A156882114,1127.1
2023-08-08,Supermarkt 2,A684828499,262.8
2023-08-08,Supermarkt 2,A730767679,900.31
2023-08-08,Supermarkt 2,A709727627,1088.56
2023-08-08,Supermarkt 2,A132660260,436.12
2023-08-08,Supermarkt 2,A478213961,1012.03
2023-08-08,Supermarkt 2,A541971426,373.29
2023-08-08,Supermarkt 2,A325915629,31.39
2023-08-08,Supermarkt 2,A068688948,17.43
2023-08-08,Supermarkt 2,A098254116,67.78
2023-08-08,Supermarkt 2,A923657051,891.27
2023-08-08,Supermarkt 2,A073763728,502.67
2023-08-08,Supermarkt 2,A765910416,1008.27
2023-08-08,Supermarkt 2,A213864760,20.05
2023-08-08,Supermarkt 2,A318174016,444.33
2023-08-08,Supermarkt 2,A677780503,891.05
2023-08-08,Supermarkt 2,A034578511,758.65
2023-08-08,Supermarkt 2,A566851640,616.14
2023-08-08,Supermarkt 2,A435254285,348.39
2023-08-08,Supermarkt 2,A352895467,200.14
2023-08-08,Supermarkt 2,A736906463,763.48
2023-08-08,Supermarkt 2,A069699492,590.52
2023-08-08,Supermarkt 2,A829095350,406.81
2023-08-08,Supermarkt 2,A601129768,582.2
2023-08-08,Supermarkt 2,A575171739,351.37
2023-08-08,Supermarkt 2,A632355975,289.86
2023-08-08,Supermarkt 2,A229661730,243.37
2023-08-08,Supermarkt 2,A040749219,569.48
2023-08-08,Supermarkt 2,A038735068,609.2
2023-08-08,Supermarkt 2,A002617846,661.95
2023-08-08,Supermarkt 2,A914929772,382.49
2023-08-08,Supermarkt 2,A215524242,568.95
2023-08-08,Supermarkt 2,A054619963,588.71
2023-08-08,Supermarkt 2,A408781824,735.78
2023-08-08,Supermarkt 2,A927675298,1011.79
2023-08-08,Supermarkt 2,A358452102,223.92
2023-08-08,Supermarkt 2,A281115864,29.83
2023-08-08,Supermarkt 2,A911898038,860.27
2023-08-08,Supermarkt 2,A457976901,79.47
2023-08-08,Supermarkt 2,A053798044,33.8
2023-08-08,Supermarkt 2,A545004779,380.67
2023-08-08,Supermarkt 2,A388513382,916.7
2023-08-08,Supermarkt 2,A167123570,122.6
2023-08-08,Supermarkt 2,A262960226,661.58
2023-08-08,Supermarkt 2,A026441137,575.72
2023-08-08,Supermarkt 2,A311757545,891.8
2023-08-08,Supermarkt 2,A958540170,1185.26
2023-08-08,Supermarkt 2,A832930449,580.5
2023-08-08,Supermarkt 2,A943711147,707.75
2023-08-08,Supermarkt 2,A779573670,368.1
2023-08-08,Supermarkt 2,A432078557,1116.22
2023-08-08,Supermarkt 2,A509564939,407.58
2023-08-08,Supermarkt 2,A653874706,188.81
2023-08-08,Supermarkt 2,A220674409,688.52
2023-08-08,Supermarkt 2,A143681521,347.47
2023-08-08,Supermarkt 2,A521770351,210.63
2023-08-08,Supermarkt 2,A066251485,679.68
2023-08-08,Supermarkt 2,A643336201,570.63
2023-08-08,Supermarkt 2,A731113366,632.88
2023-08-08,Supermarkt 2,A337950119,1080.51
2023-08-08,Supermarkt 2,A079474585,778.78
2023-08-08,Supermarkt 2,A287704720,1030.15
2023-08-08,Supermarkt 2,A652916595,432.03
2023-08-08,Supermarkt 2,A773113655,720.46
2023-08-08,Supermarkt 2,A231256986,376.76
2023-08-08,Supermarkt 2,A516600080,178.47
2023-08-08,Supermarkt 2,A655090450,420.39
2023-08-08,Supermarkt 2,A108476931,1154.23
2023-08-08,Supermarkt 2,A762464855,462.77
2023-08-08,Supermarkt 2,A492876551,965.88
2023-08-08,Supermarkt 2,A132368267,883.8
2023-08-08,Supermarkt 2,A391700736,830.42
2023-08-08,Supermarkt 2,A404407856,728.11
2023-08-08,Supermarkt 2,A854266108,1028.96
2023-08-08,Supermarkt 2,A997713767,468.79
2023-08-08,Supermarkt 2,A268053778,288.7
2023-08-08,Supermarkt 2,A474459802,900.34
2023-08-08,Supermarkt 2,A576243224,565.01
2023-08-08,Supermarkt 2,A956717769,775.34
2023-08-08,Supermarkt 2,A920713912,1024.1
2023-08-08,Supermarkt 2,A594321487,107.49
2023-08-08,Supermarkt 2,A040132152,1045.99
2023-08-08,Supermarkt 2,A429759607,905.79
2023-08-08,Supermarkt 2,A139626857,593.15
2023-08-08,Supermarkt 2,A287195915,50.77
2023-08-08,Supermarkt 2,A075989008,966.81
2023-08-08,Supermarkt 2,A236177963,270.42
2023-08-08,Supermarkt 2,A617514740,621.12
2023-08-08,Supermarkt 2,A934247184,1051.14
2023-08-08,Supermarkt 2,A018238458,623.84
2023-08-08,Supermarkt 2,A072787911,91.2
2023-08-08,Supermarkt 2,A520022599,717.04
2023-08-08,Supermarkt 2,A870671039,860.77
2023-08-08,Supermarkt 2,A281483103,203.11
2023-08-08,Supermarkt 2,A457890316,466.29
2023-08-08,Supermarkt 2,A276143682,701.78
2023-08-08,Supermarkt 2,A123057941,961.03
2023-08-08,Supermarkt 2,A871588979,849.62
2023-08-08,Supermarkt 2,A340937941,449.02
2023-08-08,Supermarkt 2,A992087755,1041.47
2023-08-08,Supermarkt 2,A666985802,413.77
2023-08-08,Supermarkt 2,A068814159,655.21
2023-08-08,Supermarkt 2,A210996277,853.12
2023-08-08,Supermarkt 2,A924047643,591.1
2023-08-08,Supermarkt 2,A639372009,657.56
2023-08-08,Supermarkt 2,A409374588,519.65
2023-08-08,Supermarkt 2,A893334932,774.98
2023-08-08,Supermarkt 2,A497029278,534.46
2023-08-08,Supermarkt 2,A410428714,590.75
2023-08-08,Supermarkt 2,A528851378,388.91
2023-08-08,Supermarkt 2,A541464462,781.55
2023-08-08,Supermarkt 2,A650526951,654.76
2023-08-08,Supermarkt 2,A652054976,818.47
2023-08-08,Supermarkt 2,A603582044,1008.96
2023-08-08,Supermarkt 2,A561343959,959.58
2023-08-08,Supermarkt 2,A902657755,200.69
2023-08-08,Supermarkt 2,A005651738,1108.21
2023-08-08,Supermarkt 2,A981150945,115.4
2023-08-08,Supermarkt 2,A095006487,84.98
2023-08-08,Supermarkt 2,A706979230,532.94
2023-08-08,Supermarkt 2,A659407615,876.02
2023-08-08,Supermarkt 2,A964371430,191.65
2023-08-08,Supermarkt 2,A915007945,337.62
2023-08-08,Supermarkt 2,A632275648,849.68
2023-08-08,Supermarkt 2,A009620202,737.45
2023-08-08,Supermarkt 2,A614792896,1058.66
2023-08-08,Supermarkt 2,A211024838,569.04
2023-08-08,Supermarkt 2,A833201552,1075.64
2023-08-08,Supermarkt 2,A708646279,248.97
2023-08-08,Supermarkt 2,A271517930,866.83
2023-08-08,Supermarkt 2,A989997645,751.74
2023-08-08,Supermarkt 2,A650614472,993.96
2023-08-08,Supermarkt 2,A861073935,637.26
2023-08-08,Supermarkt 2,A456066626,266.35
2023-08-08,Supermarkt 2,A366798881,249.6
2023-08-08,Supermarkt 2,A537912253,41.6
2023-08-08,Supermarkt 2,A170524868,911.82
2023-08-08,Supermarkt 2,A604038175,224.64
2023-08-08,Supermarkt 2,A993351578,679.21
2023-08-08,Supermarkt 2,A570053582,595.72
2023-08-08,Supermarkt 2,A422512091,823.69
2023-08-08,Supermarkt 2,A788950754,62.83
2023-08-08,Supermarkt 2,A679670012,1060.42
2023-08-08,Supermarkt 2,A335537225,245.61
2023-08-08,Supermarkt 2,A688505675,636.23
2023-08-08,Supermarkt 2,A656518334,1108.19
2023-08-08,Supermarkt 2,A716264443,304.36
2023-08-08,Supermarkt 2,A009200603,848.58
2023-08-08,Supermarkt 2,A442797635,137.46
2023-08-08,Supermarkt 2,A242265362,891.8
2023-08-08,Supermarkt 2,A012444894,191.24
2023-08-08,Supermarkt 2,A631083060,870.13
2023-08-08,Supermarkt 2,A656309719,172.21
2023-08-08,Supermarkt 2,A359914036,656.14
2023-08-08,Supermarkt 2,A244438343,861.91
2023-08-08,Supermarkt 2,A800933279,1032.67
2023-08-08,Supermarkt 2,A133346768,538.41
2023-08-08,Supermarkt 2,A305220828,1193.76
2023-08-08,Supermarkt 2,A548424340,1096.5
2023-08-08,Supermarkt 2,A910933028,285.74
2023-08-08,Supermarkt 2,A283609409,579.55
2023-08-08,Supermarkt 2,A410381133,670.69
2023-08-08,Supermarkt 2,A228273253,277.97
2023-08-08,Supermarkt 2,A725368653,161.42
2023-08-08,Supermarkt 2,A773031440,1182.33
2023-08-08,Supermarkt 2,A983052179,1.94
2023-08-08,Supermarkt 2,A737367149,17.24
2023-08-08,Supermarkt 2,A904974963,443.85
2023-08-08,Supermarkt 2,A563595548,653.57
2023-08-08,Supermarkt 2,A835808097,968.56
2023-08-08,Supermarkt 2,A429740544,784.82
2023-08-08,Supermarkt 2,A994514733,1119.56
2023-08-08,Supermarkt 2,A290729105,748.99
2023-08-08,Supermarkt 2,A500112943,632.16
2023-08-08,Supermarkt 2,A424263777,1153.39
2023-08-08,Supermarkt 2,A898307326,236.76
2023-08-08,Supermarkt 2,A046047365,1015.81
2023-08-08,Supermarkt 2,A490583945,21.04
2023-08-08,Supermarkt 2,A909494480,228.57
2023-08-08,Supermarkt 2,A862860169,594.82
2023-08-08,Supermarkt 2,A181724067,232.01
2023-08-08,Supermarkt 2,A314868031,604.0
2023-08-08,Supermarkt 2,A058486371,463.37
2023-08-08,Supermarkt 2,A420243377,1077.97
2023-08-08,Supermarkt 2,A479921769,327.86
2023-08-09,Supermarkt 2,A508436107,819.7
2023-08-09,Supermarkt 2,A494741731,223.48
2023-08-09,Supermarkt 2,A984047700,548.33
2023-08-09,Supermarkt 2,A686288763,300.41
2023-08-09,Supermarkt 2,A117653789,330.15
2023-08-09,Supermarkt 2,A876634416,536.18
2023-08-09,Supermarkt 2,A444070196,454.23
2023-08-09,Supermarkt 2,A267759769,341.77
2023-08-09,Supermarkt 2,A244182817,376.01
