Datum,Supermarkt,Artikelnummer,Umsatz
2023-08-06,Supermarkt 5,A429740544,1131.04
2023-08-06,Supermarkt 5,A994514733,269.33
2023-08-06,Supermarkt 5,A290729105,462.28
2023-08-06,Supermarkt 5,A500112943,1163.3
2023-08-06,Supermarkt 5,A424263777,377.88
2023-08-06,Supermarkt 5,A898307326,763.4
2023-08-06,Supermarkt 5,A046047365,1112.68
2023-08-06,Supermarkt 5,A490583945,770.72
2023-08-06,Supermarkt 5,A909494480,48.14
2023-08-06,Supermarkt 5,A862860169,866.27
2023-08-06,Supermarkt 5,A181724067,468.44
2023-08-06,Supermarkt 5,A314868031,369.51
2023-08-06,Supermarkt 5,A058486371,362.07
2023-08-06,Supermarkt 5,A420243377,60.84
2023-08-06,Supermarkt 5,A479921769,255.62
2023-08-07,Supermarkt 5,A508436107,1084.62
2023-08-07,Supermarkt 5,A494741731,671.66
2023-08-07,Supermarkt 5,A984047700,109.42
2023-08-07,Supermarkt 5,A686288763,533.6
2023-08-07,Supermarkt 5,A117653789,995.18
2023-08-07,Supermarkt 5,A876634416,575.0
2023-08-07,Supermarkt 5,A444070196,59.63
2023-08-07,Supermarkt 5,A267759769,234.24
2023-08-07,Supermarkt 5,A244182817,1052.49
2023-08-07,Supermarkt 5,A357205926,745.4
2023-08-07,Supermarkt 5,A799771723,337.24
2023-08-07,Supermarkt 5,A577908064,989.96
2023-08-07,Supermarkt 5,A901248058,530.72
2023-08-07,Supermarkt 5,A502744906,737.09
2023-08-07,Supermarkt 5,A428175671,1085.96
2023-08-07,Supermarkt 5,A401829730,550.69
2023-08-07,Supermarkt 5,A795990421,1139.22
2023-08-07,Supermarkt 5,A842813962,993.16
2023-08-07,Supermarkt 5,A858280858,704.2
2023-08-07,Supermarkt 5,A057188345,912.76
2023-08-07,Supermarkt 5,A370844032,757.15
2023-08-07,Supermarkt 5,A615548631,116.2
2023-08-07,Supermarkt 5,A788109666,1010.12
2023-08-07,Supermarkt 5,A443834257,1102.74
2023-08-07,Supermarkt 5,A070236562,748.11
2023-08-07,Supermarkt 5,A719609280,904.0
2023-08-07,Supermarkt 5,A760957598,856.48
2023-08-07,Supermarkt 5,A195934452,1008.22
2023-08-07,Supermarkt 5,A431470276,283.1
2023-08-07,Supermarkt 5,A196351288,255.0
2023-08-07,Supermarkt 5,A440064773,983.78
2023-08-07,Supermarkt 5,A302066701,461.32
2023-08-07,Supermarkt 5,A386205094,333.01
2023-08-07,Supermarkt 5,A441032075,526.65
2023-08-07,Supermarkt 5,A466815911,853.52
2023-08-07,Supermarkt 5,A406253066,295.81
2023-08-07,Supermarkt 5,A822483184,134.59
2023-08-07,Supermarkt 5,A484628109,731.06
2023-08-07,Supermarkt 5,A096319128,472.88
2023-08-07,Supermarkt 5,A309161420,414.01
2023-08-07,Supermarkt 5,A708079024,1125.24
2023-08-07,Supermarkt 5,A915048649,134.05
2023-08-07,Supermarkt 5,A119739307,1176.01
2023-08-07,Supermarkt 5,A166076933,254.52
2023-08-07,Supermarkt 5,A689793331,124.64
2023-08-07,Supermarkt 5,A968963374,400.52
2023-08-07,Supermarkt 5,A415633717,319.2
2023-08-07,Supermarkt 5,A453190985,820.37
2023-08-07,Supermarkt 5,A389820286,1158.51
2023-08-07,Supermarkt 5,A639180066,94.41
2023-08-07,Supermarkt 5,A774527541,549.45
2023-08-07,Supermarkt 5,A415352287,538.93
2023-08-07,Supermarkt 5,A391796759,862.06
2023-08-07,Supermarkt 5,A249604557,122.29
2023-08-07,Supermarkt 5,A759796414,724.8
2023-08-07,Supermarkt 5,A879683144,732.48
2023-08-07,Supermarkt 5,A837431902,604.19
2023-08-07,Supermarkt 5,A718262438,1156.86
2023-08-07,Supermarkt 5,A256112302,921.85
2023-08-07,Supermarkt 5,A932791455,688.73
2023-08-07,Supermarkt 5,A204561996,1154.74
2023-08-07,Supermarkt 5,A269162423,627.56
2023-08-07,Supermarkt 5,A161266261,37.62
2023-08-07,Supermarkt 5,A462873388,250.49
2023-08-07,Supermarkt 5,A259269533,576.85
2023-08-07,Supermarkt 5,A100383009,618.47
2023-08-07,Supermarkt 5,A925803299,202.4
2023-08-07,Supermarkt 5,A281893127,533.35
2023-08-07,Supermarkt 5,A733020003,53.7
2023-08-07,Supermarkt 5,A285192310,367.83
2023-08-07,Supermarkt 5,A293518081,5.36
2023-08-07,Supermarkt 5,A407017321,306.94
2023-08-07,Supermarkt 5,A672934396,945.91
2023-08-07,Supermarkt 5,A861838247,228.47
2023-08-07,Supermarkt 5,A206963091,34.33
2023-08-07,Supermarkt 5,A545827736,1068.88
2023-08-07,Supermarkt 5,A336626935,261.43
2023-08-07,Supermarkt 5,A783967271,1159.27
2023-08-07,Supermarkt 5,A219566210,233.38
2023-08-07,Supermarkt 5,A692825854,392.1
2023-08-07,Supermarkt 5,A432623837,804.62
2023-08-07,Supermarkt 5,A271020056,871.59
2023-08-07,Supermarkt 5,A218706015,747.03
2023-08-07,Supermarkt 5,A647689258,519.9
2023-08-07,Supermarkt 5,A060525510,74.62
2023-08-07,Supermarkt 5,A970138619,399.09
2023-08-07,Supermarkt 5,A646289611,641.33
2023-08-07,Supermarkt 5,A936181898,608.63
2023-08-07,Supermarkt 5,A743950473,444.56
2023-08-07,Supermarkt 5,A661280904,972.09
2023-08-07,Supermarkt 5,A447441224,554.35
2023-08-07,Supermarkt 5,A318969990,569.93
2023-08-07,Supermarkt 5,A347889922,750.73
2023-08-07,Supermarkt 5,A103882825,741.58
2023-08-07,Supermarkt 5,A209936447,120.36
2023-08-07,Supermarkt 5,A492130694,868.98
2023-08-07,Supermarkt 5,A257121278,124.3
2023-08-07,Supermarkt 5,A167270383,135.38
2023-08-07,Supermarkt 5,A554203473,1145.02
2023-08-07,Supermarkt 5,A216470301,271.57
2023-08-07,Supermarkt 5,A015992600,474.59
2023-08-07,Supermarkt 5,A941664355,564.1
2023-08-07,Supermarkt 5,A908898659,383.03
2023-08-07,Supermarkt 5,A642959207,304.52
2023-08-07,Supermarkt 5,A190737868,45.09
2023-08-07,Supermarkt 5,A665470491,746.26
2023-08-07,Supermarkt 5,A838124959,421.87
2023-08-07,Supermarkt 5,A971920912,262.39
2023-08-07,Supermarkt 5,A430394922,227.46
2023-08-07,Supermarkt 5,A202790850,163.55
2023-08-07,Supermarkt 5,A789691095,898.24
2023-08-07,Supermarkt 5,A952833316,886.1
2023-08-07,Supermarkt 5,A869001989,314.52
2023-08-07,Supermarkt 5,A157008676,72.61
2023-08-07,Supermarkt 5,A481336701,27.61
2023-08-07,Supermarkt 5,A540577545,581.76
2023-08-07,Supermarkt 5,A638132714,96.26
2023-08-07,Supermarkt 5,A625701902,1188.69
2023-08-07,Supermarkt 5,A564797522,1111.15
2023-08-07,Supermarkt 5,A502257203,768.71
2023-08-07,Supermarkt 5,A609657051,437.48
2023-08-07,Supermarkt 5,A880401448,715.11
2023-08-07,Supermarkt 5,A956057291,668.62
2023-08-07,Supermarkt 5,A274376555,27.19
2023-08-07,Supermarkt 5,A883464440,516.55
2023-08-07,Supermarkt 5,A032586403,138.85
2023-08-07,Supermarkt 5,A860770745,720.17
2023-08-07,Supermarkt 5,A192593344,655.1
2023-08-07,Supermarkt 5,A936988377,1111.58
2023-08-07,Supermarkt 5,A367809571,802.11
2023-08-07,Supermarkt 5,A154673786,52.52
2023-08-07,Supermarkt 5,A573123389,683.98
2023-08-07,Supermarkt 5,A659752955,496.1
2023-08-07,Supermarkt 5,A120705759,798.34
2023-08-07,Supermarkt 5,A533393063,601.86
2023-08-07,Supermarkt 5,A210781251,221.75
2023-08-07,Supermarkt 5,A286107156,709.88
2023-08-07,Supermarkt 5,A903355948,512.06
2023-08-07,Supermarkt 5,A003230639,257.12
2023-08-07,Supermarkt 5,A472646255,883.04
2023-08-07,Supermarkt 5,A506087161,842.61
2023-08-07,Supermarkt 5,A923747155,82.1
2023-08-07,Supermarkt 5,A999051936,660.15
2023-08-07,Supermarkt 5,A215066418,553.97
2023-08-07,Supermarkt 5,A310750042,391.29
2023-08-07,Supermarkt 5,A277788007,618.35
2023-08-07,Supermarkt 5,A480329290,992.61
2023-08-07,Supermarkt 5,A726425454,1065.63
2023-08-07,Supermarkt 5,A089319967,622.22
2023-08-07,Supermarkt 5,A772064371,177.39
2023-08-07,Supermarkt 5,A499199706,945.91
2023-08-07,Supermarkt 5,A163515916,123.73
2023-08-07,Supermarkt 5,A688115514,1175.15
2023-08-07,Supermarkt 5,A591306683,818.81
2023-08-07,Supermarkt 5,A816122182,632.74
2023-08-07,Supermarkt 5,A565203560,412.26
2023-08-07,Supermarkt 5,A651549678,1179.27
2023-08-07,Supermarkt 5,A297970815,1121.64
2023-08-07,Supermarkt 5,A628875519,279.22
2023-08-07,Supermarkt 5,A682002108,375.68
2023-08-07,Supermarkt 5,A612437288,134.03
2023-08-07,Supermarkt 5,A911689206,147.92
2023-08-07,Supermarkt 5,A858681613,629.85
2023-08-07,Supermarkt 5,A192311666,287.13
2023-08-07,Supermarkt 5,A131098593,876.3
2023-08-07,Supermarkt 5,A227233465,851.55
2023-08-07,Supermarkt 5,A194551737,1171.61
2023-08-07,Supermarkt 5,A502100964,800.11
2023-08-07,Supermarkt 5,A655558942,1067.72
2023-08-07,Supermarkt 5,A291558880,268.98
2023-08-07,Supermarkt 5,A189025788,1162.43
2023-08-07,Supermarkt 5,A918926482,160.6
2023-08-07,Supermarkt 5,A925024236,997.55
2023-08-07,Supermarkt 5,A972702809,224.72
2023-08-07,Supermarkt 5,A263998349,375.42
2023-08-07,Supermarkt 5,A748685023,547.44
2023-08-07,Supermarkt 5,A645860259,320.69
2023-08-07,Supermarkt 5,A389120771,661.97
2023-08-07,Supermarkt 5,A753883151,229.75
2023-08-07,Supermarkt 5,A872935781,124.41
2023-08-07,Supermarkt 5,A868317939,211.1
2023-08-07,Supermarkt 5,A252916767,455.5
2023-08-07,Supermarkt 5,A386086695,1113.85
2023-08-07,Supermarkt 5,A817818516,548.94
2023-08-07,Supermarkt 5,A669505911,217.36
2023-08-07,Supermarkt 5,A473609569,444.69
2023-08-07,Supermarkt 5,A550171681,826.98
2023-08-07,Supermarkt 5,A625343472,953.65
2023-08-07,Supermarkt 5,A083655087,1070.77
2023-08-07,Supermarkt 5,A812415918,944.35
2023-08-07,Supermarkt 5,A668549402,582.44
2023-08-07,Supermarkt 5,A096923443,404.1
2023-08-07,Supermarkt 5,A409715350,334.19
2023-08-07,Supermarkt 5,A354910556,706.07
2023-08-07,Supermarkt 5,A742411969,804.95
2023-08-07,Supermarkt 5,A654987724,416.41
2023-08-07,Supermarkt 5,A896705263,724.28
2023-08-07,Supermarkt 5,A646348818,397.15
2023-08-07,Supermarkt 5,A999836824,1113.87
2023-08-07,Supermarkt 5,A607533685,271.35
2023-08-07,Supermarkt 5,A111347135,762.17
2023-08-07,Supermarkt 5,A041210510,298.08
2023-08-07,Supermarkt 5,A041903818,549.03
2023-08-07,Supermarkt 5,A412451698,66.91
2023-08-07,Supermarkt 5,A396460306,424.76
2023-08-07,Supermarkt 5,A419120732,954.29
2023-08-07,Supermarkt 5,A751246902,768.88
2023-08-07,Supermarkt 5,A334081849,1035.17
2023-08-07,Supermarkt 5,A001581028,369.99
2023-08-07,Supermarkt 5,A700407960,202.27
2023-08-07,Supermarkt 5,A815782616,1166.69
2023-08-07,Supermarkt 5,A549045120,535.71
2023-08-07,Supermarkt 5,A423722691,1184.9
2023-08-07,Supermarkt 5,A136466027,689.7
2023-08-07,Supermarkt 5,A378266150,612.29
2023-08-07,Supermarkt 5,A999347708,550.85
2023-08-07,Supermarkt 5,A019265800,431.27
2023-08-07,Supermarkt 5,A146504390,304.76
2023-08-07,Supermarkt 5,A989981183,1164.8
2023-08-07,Supermarkt 5,A330327872,376.11
2023-08-07,Supermarkt 5,A870915361,995.65
2023-08-07,Supermarkt 5,A259454150,307.56
2023-08-07,Supermarkt 5,A372068692,969.08
2023-08-07,Supermarkt 5,A374434117,355.25
2023-08-07,Supermarkt 5,A514866963,758.59
2023-08-07,Supermarkt 5,A723537068,110.62
2023-08-07,Supermarkt 5,A532548198,630.26
2023-08-07,Supermarkt 5,A100730616,1092.56
2023-08-07,Supermarkt 5,A326808827,752.02
2023-08-07,Supermarkt 5,A255847604,395.5
2023-08-07,Supermarkt 5,A255193123,4.95
2023-08-07,Supermarkt 5,A646517298,1007.8
2023-08-07,Supermarkt 5,A318938704,615.24
2023-08-07,Supermarkt 5,A054318164,1043.03
2023-08-07,Supermarkt 5,A318608643,1144.52
2023-08-07,Supermarkt 5,A080457377,1150.69
2023-08-07,Supermarkt 5,A823953263,963.71
2023-08-07,Supermarkt 5,A425482210,765.38
2023-08-07,Supermarkt 5,A604937338,437.85
2023-08-07,Supermarkt 5,A572880989,384.33
2023-08-07,Supermarkt 5,A682903812,405.64
2023-08-07,Supermarkt 5,A916966929,40.92
2023-08-07,Supermarkt 5,A570650616,1037.45
2023-08-07,Supermarkt 5,A598622108,478.58
2023-08-07,Supermarkt 5,A032179396,728.91
2023-08-07,Supermarkt 5,A832072969,1106.12
2023-08-07,Supermarkt 5,A961138459,140.3
2023-08-07,Supermarkt 5,A897505213,1110.87
2023-08-07,Supermarkt 5,A916873693,912.81
2023-08-07,Supermarkt 5,A769457115,846.32
2023-08-07,Supermarkt 5,A759768800,1007.8
2023-08-07,Supermarkt 5,A694833875,462.98
2023-08-07,Supermarkt 5,A486874181,670.07
2023-08-07,Supermarkt 5,A504606535,859.8
2023-08-07,Supermarkt 5,A737558937,937.35
2023-08-07,Supermarkt 5,A780660615,632.25
2023-08-07,Supermarkt 5,A080263736,1024.18
2023-08-07,Supermarkt 5,A995987625,111.76
2023-08-07,Supermarkt 5,A583044907,486.14
2023-08-07,Supermarkt 5,A073041068,686.06
2023-08-07,Supermarkt 5,A505420213,835.85
2023-08-07,Supermarkt 5,A864571822,232.23
2023-08-07,Supermarkt 5,A898420684,290.52
2023-08-07,Supermarkt 5,A092764092,534.99
2023-08-07,Supermarkt 5,A345280706,931.78
2023-08-07,Supermarkt 5,A838365661,609.02
2023-08-07,Supermarkt 5,A740090764,838.73
2023-08-07,Supermarkt 5,A474096348,836.2
2023-08-07,Supermarkt 5,A896628119,911.83
2023-08-07,Supermarkt 5,A759880633,15.62
2023-08-07,Supermarkt 5,A711235704,1150.32
2023-08-07,Supermarkt 5,A850686347,533.4
2023-08-07,Supermarkt 5,A704683956,1029.72
2023-08-07,Supermarkt 5,A191374536,1045.4
2023-08-07,Supermarkt 5,A779291438,1075.8
2023-08-07,Supermarkt 5,A545096746,144.66
2023-08-07,Supermarkt 5,A120086036,5.98
2023-08-07,Supermarkt 5,A903994835,1087.49
2023-08-07,Supermarkt 5,A967921033,632.19
2023-08-07,Supermarkt 5,A994616876,1071.76
2023-08-07,Supermarkt 5,A804050816,491.38
2023-08-07,Supermarkt 5,A875903080,648.34
2023-08-07,Supermarkt 5,A129599369,230.29
2023-08-07,Supermarkt 5,A459485174,917.32
2023-08-07,Supermarkt 5,A180070284,653.02
2023-08-07,Supermarkt 5,A950890741,967.22
2023-08-07,Supermarkt 5,A391288825,942.81
2023-08-07,Supermarkt 5,A593866344,1039.49
2023-08-07,Supermarkt 5,A531425227,194.72
2023-08-07,Supermarkt 5,A144983351,973.11
2023-08-07,Supermarkt 5,A566157709,173.43
2023-08-07,Supermarkt 5,A913996223,859.54
2023-08-07,Supermarkt 5,A359021938,1035.39
2023-08-07,Supermarkt 5,A167699491,180.82
2023-08-07,Supermarkt 5,A660746054,166.58
2023-08-07,Supermarkt 5,A750937477,775.52
2023-08-07,Supermarkt 5,A839187408,424.34
2023-08-07,Supermarkt 5,A558119376,852.79
2023-08-07,Supermarkt 5,A886539397,635.05
2023-08-07,Supermarkt 5,A529121356,76.8
2023-08-07,Supermarkt 5,A781238065,864.5
2023-08-07,Supermarkt 5,A070650971,495.7
2023-08-07,Supermarkt 5,A548804252,979.93
2023-08-07,Supermarkt 5,A167062797,89.88
2023-08-07,Supermarkt 5,A796715547,185.39
2023-08-07,Supermarkt 5,A050652539,1014.12
2023-08-07,Supermarkt 5,A112044092,533.19
2023-08-07,Supermarkt 5,A021851701,886.17
2023-08-07,Supermarkt 5,A563368527,1054.33
2023-08-07,Supermarkt 5,A581441188,701.34
2023-08-07,Supermarkt 5,A515714979,856.16
2023-08-07,Supermarkt 5,A629799926,211.11
2023-08-07,Supermarkt 5,A722629871,667.74
2023-08-07,Supermarkt 5,A951679163,641.0
2023-08-07,Supermarkt 5,A890023258,814.2
2023-08-07,Supermarkt 5,A156882114,1134.78
2023-08-07,Supermarkt 5,A684828499,314.17
2023-08-07,Supermarkt 5,A730767679,755.97
2023-08-07,Supermarkt 5,A709727627,655.08
2023-08-07,Supermarkt 5,A132660260,444.6
2023-08-07,Supermarkt 5,A478213961,941.33
2023-08-07,Supermarkt 5,A541971426,460.53
2023-08-07,Supermarkt 5,A325915629,1075.77
2023-08-07,Supermarkt 5,A068688948,654.0
2023-08-07,Supermarkt 5,A098254116,541.36
2023-08-07,Supermarkt 5,A923657051,1192.41
2023-08-07,Supermarkt 5,A073763728,505.95
2023-08-07,Supermarkt 5,A765910416,435.51
2023-08-07,Supermarkt 5,A213864760,850.25
2023-08-07,Supermarkt 5,A318174016,264.44
2023-08-07,Supermarkt 5,A677780503,636.92
2023-08-07,Supermarkt 5,A034578511,553.71
2023-08-07,Supermarkt 5,A566851640,638.48
2023-08-07,Supermarkt 5,A435254285,1154.73
2023-08-07,Supermarkt 5,A352895467,753.98
2023-08-07,Supermarkt 5,A736906463,1130.9
2023-08-07,Supermarkt 5,A069699492,498.15
2023-08-07,Supermarkt 5,A829095350,1170.88
2023-08-07,Supermarkt 5,A601129768,998.89
2023-08-07,Supermarkt 5,A575171739,1170.66
2023-08-07,Supermarkt 5,A632355975,916.62
2023-08-07,Supermarkt 5,A229661730,416.5
2023-08-07,Supermarkt 5,A040749219,52.56
2023-08-07,Supermarkt 5,A038735068,478.98
2023-08-07,Supermarkt 5,A002617846,355.05
2023-08-07,Supermarkt 5,A914929772,1027.83
2023-08-07,Supermarkt 5,A215524242,36.77
2023-08-07,Supermarkt 5,A054619963,201.45
2023-08-07,Supermarkt 5,A408781824,70.01
2023-08-07,Supermarkt 5,A927675298,1022.86
2023-08-07,Supermarkt 5,A358452102,458.8
2023-08-07,Supermarkt 5,A281115864,350.52
2023-08-07,Supermarkt 5,A911898038,495.98
2023-08-07,Supermarkt 5,A457976901,31.69
2023-08-07,Supermarkt 5,A053798044,815.13
2023-08-07,Supermarkt 5,A545004779,492.75
2023-08-07,Supermarkt 5,A388513382,82.07
2023-08-07,Supermarkt 5,A167123570,1110.74
2023-08-07,Supermarkt 5,A262960226,750.27
2023-08-07,Supermarkt 5,A026441137,473.47
2023-08-07,Supermarkt 5,A311757545,801.22
2023-08-07,Supermarkt 5,A958540170,365.01
2023-08-07,Supermarkt 5,A832930449,743.23
2023-08-07,Supermarkt 5,A943711147,687.18
2023-08-07,Supermarkt 5,A779573670,55.44
2023-08-07,Supermarkt 5,A432078557,980.94
2023-08-07,Supermarkt 5,A509564939,334.98
2023-08-07,Supermarkt 5,A653874706,347.2
2023-08-07,Supermarkt 5,A220674409,889.02
2023-08-07,Supermarkt 5,A143681521,885.67
2023-08-07,Supermarkt 5,A521770351,230.4
2023-08-07,Supermarkt 5,A066251485,191.5
2023-08-07,Supermarkt 5,A643336201,714.23
2023-08-07,Supermarkt 5,A731113366,1067.58
2023-08-07,Supermarkt 5,A337950119,225.57
2023-08-07,Supermarkt 5,A079474585,68.78
2023-08-07,Supermarkt 5,A287704720,431.95
2023-08-07,Supermarkt 5,A652916595,1143.02
2023-08-07,Supermarkt 5,A773113655,460.1
2023-08-07,Supermarkt 5,A231256986,1177.45
2023-08-07,Supermarkt 5,A516600080,317.15
2023-08-07,Supermarkt 5,A655090450,1113.49
2023-08-07,Supermarkt 5,A108476931,405.91
2023-08-07,Supermarkt 5,A762464855,595.78
2023-08-07,Supermarkt 5,A492876551,647.67
2023-08-07,Supermarkt 5,A132368267,1180.5
2023-08-07,Supermarkt 5,A391700736,141.75
2023-08-07,Supermarkt 5,A404407856,434.1
2023-08-07,Supermarkt 5,A854266108,195.54
2023-08-07,Supermarkt 5,A997713767,131.85
2023-08-07,Supermarkt 5,A268053778,1029.3
2023-08-07,Supermarkt 5,A474459802,1142.1
2023-08-07,Supermarkt 5,A576243224,909.67
2023-08-07,Supermarkt 5,A956717769,103.96
2023-08-07,Supermarkt 5,A920713912,914.96
2023-08-07,Supermarkt 5,A594321487,439.29
2023-08-07,Supermarkt 5,A040132152,142.95
2023-08-07,Supermarkt 5,A429759607,535.93
2023-08-07,Supermarkt 5,A139626857,309.29
2023-08-07,Supermarkt 5,A287195915,1040.95
2023-08-07,Supermarkt 5,A075989008,1112.34
2023-08-07,Supermarkt 5,A236177963,1150.49
2023-08-07,Supermarkt 5,A617514740,856.85
2023-08-07,Supermarkt 5,A934247184,1075.55
2023-08-07,Supermarkt 5,A018238458,879.37
2023-08-07,Supermarkt 5,A072787911,187.63
2023-08-07,Supermarkt 5,A520022599,1066.73
2023-08-07,Supermarkt 5,A870671039,338.39
2023-08-07,Supermarkt 5,A281483103,645.33
2023-08-07,Supermarkt 5,A457890316,197.21
2023-08-07,Supermarkt 5,A276143682,185.43
2023-08-07,Supermarkt 5,A123057941,896.14
2023-08-07,Supermarkt 5,A871588979,1007.35
2023-08-07,Supermarkt 5,A340937941,112.23
2023-08-07,Supermarkt 5,A992087755,1068.56
2023-08-07,Supermarkt 5,A666985802,1166.86
2023-08-07,Supermarkt 5,A068814159,610.92
2023-08-07,Supermarkt 5,A210996277,49.56
2023-08-07,Supermarkt 5,A924047643,923.81
2023-08-07,Supermarkt 5,A639372009,1039.55
2023-08-07,Supermarkt 5,A409374588,748.08
2023-08-07,Supermarkt 5,A893334932,815.22
2023-08-07,Supermarkt 5,A497029278,539.97
2023-08-07,Supermarkt 5,A410428714,778.9
2023-08-07,Supermarkt 5,A528851378,1109.42
2023-08-07,Supermarkt 5,A541464462,321.31
2023-08-07,Supermarkt 5,A650526951,353.72
2023-08-07,Supermarkt 5,A652054976,308.15
2023-08-07,Supermarkt 5,A603582044,1151.44
2023-08-07,Supermarkt 5,A561343959,900.29
2023-08-07,Supermarkt 5,A902657755,42.93
2023-08-07,Supermarkt 5,A005651738,836.88
2023-08-07,Supermarkt 5,A981150945,989.16
2023-08-07,Supermarkt 5,A095006487,264.75
2023-08-07,Supermarkt 5,A706979230,78.48
2023-08-07,Supermarkt 5,A659407615,596.35
2023-08-07,Supermarkt 5,A964371430,317.88
2023-08-07,Supermarkt 5,A915007945,306.85
2023-08-07,Supermarkt 5,A632275648,792.09
2023-08-07,Supermarkt 5,A009620202,1189.09
2023-08-07,Supermarkt 5,A614792896,504.47
2023-08-07,Supermarkt 5,A211024838,1146.14
2023-08-07,Supermarkt 5,A833201552,719.34
2023-08-07,Supermarkt 5,A708646279,632.77
2023-08-07,Supermarkt 5,A271517930,228.49
2023-08-07,Supermarkt 5,A989997645,599.92
2023-08-07,Supermarkt 5,A650614472,743.09
2023-08-07,Supermarkt 5,A861073935,487.84
2023-08-07,Supermarkt 5,A456066626,749.94
2023-08-07,Supermarkt 5,A366798881,387.48
2023-08-07,Supermarkt 5,A537912253,1152.09
2023-08-07,Supermarkt 5,A170524868,751.53
2023-08-07,Supermarkt 5,A604038175,544.2
2023-08-07,Supermarkt 5,A993351578,323.63
2023-08-07,Supermarkt 5,A570053582,20.92
2023-08-07,Supermarkt 5,A422512091,357.88
2023-08-07,Supermarkt 5,A788950754,975.51
2023-08-07,Supermarkt 5,A679670012,982.52
2023-08-07,Supermarkt 5,A335537225,254.38
2023-08-07,Supermarkt 5,A688505675,441.91
2023-08-07,Supermarkt 5,A656518334,764.31
2023-08-07,Supermarkt 5,A716264443,1006.8
2023-08-07,Supermarkt 5,A009200603,1100.61
2023-08-07,Supermarkt 5,A442797635,56.33
2023-08-07,Supermarkt 5,A242265362,131.17
2023-08-07,Supermarkt 5,A012444894,1116.19
2023-08-07,Supermarkt 5,A631083060,791.17
2023-08-07,Supermarkt 5,A656309719,429.37
2023-08-07,Supermarkt 5,A359914036,303.0
2023-08-07,Supermarkt 5,A244438343,427.63
2023-08-07,Supermarkt 5,A800933279,21.0
2023-08-07,Supermarkt 5,A133346768,396.42
2023-08-07,Supermarkt 5,A305220828,149.97
2023-08-07,Supermarkt 5,A548424340,1041.26
2023-08-07,Supermarkt 5,A910933028,155.3
2023-08-07,Supermarkt 5,A283609409,1083.1
2023-08-07,Supermarkt 5,A410381133,148.38
2023-08-07,Supermarkt 5,A228273253,759.68
2023-08-07,Supermarkt 5,A725368653,455.26
2023-08-07,Supermarkt 5,A773031440,229.97
2023-08-07,Supermarkt 5,A983052179,661.52
2023-08-07,Supermarkt 5,A737367149,575.46
2023-08-07,Supermarkt 5,A904974963,787.32
2023-08-07,Supermarkt 5,A563595548,840.48
2023-08-07,Supermarkt 5,A835808097,210.02
2023-08-07,Supermarkt 5,A429740544,534.9
2023-08-07,Supermarkt 5,A994514733,810.5
2023-08-07,Supermarkt 5,A290729105,253.01
2023-08-07,Supermarkt 5,A500112943,1193.11
2023-08-07,Supermarkt 5,A424263777,297.03
2023-08-07,Supermarkt 5,A898307326,378.19
2023-08-07,Supermarkt 5,A046047365,349.56
2023-08-07,Supermarkt 5,A490583945,629.34
2023-08-07,Supermarkt 5,A909494480,400.58
2023-08-07,Supermarkt 5,A862860169,642.62
2023-08-07,Supermarkt 5,A181724067,726.69
2023-08-07,Supermarkt 5,A314868031,935.93
2023-08-07,Supermarkt 5,A058486371,889.77
2023-08-07,Supermarkt 5,A420243377,310.75
2023-08-07,Supermarkt 5,A479921769,12.95
2023-08-08,Supermarkt 5,A508436107,359.25
2023-08-08,Supermarkt 5,A494741731,1056.8
2023-08-08,Supermarkt 5,A984047700,372.75
2023-08-08,Supermarkt 5,A686288763,717.79
2023-08-08,Supermarkt 5,A117653789,301.7
2023-08-08,Supermarkt 5,A876634416,1026.39
2023-08-08,Supermarkt 5,A444070196,1035.03
2023-08-08,Supermarkt 5,A267759769,497.19
2023-08-08,Supermarkt 5,A244182817,995.99
2023-08-08,Supermarkt 5,A357205926,226.24
2023-08-08,Supermarkt 5,A799771723,118.29
2023-08-08,Supermarkt 5,A577908064,532.85
2023-08-08,Supermarkt 5,A901248058,600.11
2023-08-08,Supermarkt 5,A502744906,207.14
2023-08-08,Supermarkt 5,A428175671,494.2
2023-08-08,Supermarkt 5,A401829730,767.19
2023-08-08,Supermarkt 5,A795990421,68.47
2023-08-08,Supermarkt 5,A842813962,57.2
2023-08-08,Supermarkt 5,A858280858,110.96
2023-08-08,Supermarkt 5,A057188345,498.26
2023-08-08,Supermarkt 5,A370844032,1014.29
2023-08-08,Supermarkt 5,A615548631,82.92
2023-08-08,Supermarkt 5,A788109666,23.0
2023-08-08,Supermarkt 5,A443834257,406.95
2023-08-08,Supermarkt 5,A070236562,727.33
2023-08-08,Supermarkt 5,A719609280,426.83
2023-08-08,Supermarkt 5,A760957598,815.14
2023-08-08,Supermarkt 5,A195934452,477.13
2023-08-08,Supermarkt 5,A431470276,251.4
2023-08-08,Supermarkt 5,A196351288,837.54
2023-08-08,Supermarkt 5,A440064773,835.19
2023-08-08,Supermarkt 5,A302066701,1050.92
2023-08-08,Supermarkt 5,A386205094,296.34
2023-08-08,Supermarkt 5,A441032075,918.6
2023-08-08,Supermarkt 5,A466815911,1024.1
2023-08-08,Supermarkt 5,A406253066,818.75
2023-08-08,Supermarkt 5,A822483184,537.2
2023-08-08,Supermarkt 5,A484628109,1049.56
2023-08-08,Supermarkt 5,A096319128,152.98
2023-08-08,Supermarkt 5,A309161420,845.12
