Datum,Supermarkt,Artikelnummer,Umsatz
2023-08-24,Supermarkt 3,A244182817,256.37
2023-08-24,Supermarkt 3,A357205926,642.13
2023-08-24,Supermarkt 3,A799771723,1048.02
2023-08-24,Supermarkt 3,A577908064,554.68
2023-08-24,Supermarkt 3,A901248058,387.67
2023-08-24,Supermarkt 3,A502744906,22.64
2023-08-24,Supermarkt 3,A428175671,589.32
2023-08-24,Supermarkt 3,A401829730,977.44
2023-08-24,Supermarkt 3,A795990421,743.5
2023-08-24,Supermarkt 3,A842813962,1164.79
2023-08-24,Supermarkt 3,A858280858,814.57
2023-08-24,Supermarkt 3,A057188345,805.34
2023-08-24,Supermarkt 3,A370844032,173.2
2023-08-24,Supermarkt 3,A615548631,162.57
2023-08-24,Supermarkt 3,A788109666,1018.2
2023-08-24,Supermarkt 3,A443834257,200.0
2023-08-24,Supermarkt 3,A070236562,61.68
2023-08-24,Supermarkt 3,A719609280,85.29
2023-08-24,Supermarkt 3,A760957598,240.12
2023-08-24,Supermarkt 3,A195934452,1114.89
2023-08-24,Supermarkt 3,A431470276,11.22
2023-08-24,Supermarkt 3,A196351288,612.67
2023-08-24,Supermarkt 3,A440064773,1199.05
2023-08-24,Supermarkt 3,A302066701,942.14
2023-08-24,Supermarkt 3,A386205094,368.7
2023-08-24,Supermarkt 3,A441032075,157.32
2023-08-24,Supermarkt 3,A466815911,835.95
2023-08-24,Supermarkt 3,A406253066,782.9
2023-08-24,Supermarkt 3,A822483184,969.31
2023-08-24,Supermarkt 3,A484628109,306.16
2023-08-24,Supermarkt 3,A096319128,784.48
2023-08-24,Supermarkt 3,A309161420,746.53
2023-08-24,Supermarkt 3,A708079024,437.8
2023-08-24,Supermarkt 3,A915048649,1094.58
2023-08-24,Supermarkt 3,A119739307,34.47
2023-08-24,Supermarkt 3,A166076933,406.85
2023-08-24,Supermarkt 3,A689793331,434.21
2023-08-24,Supermarkt 3,A968963374,979.52
2023-08-24,Supermarkt 3,A415633717,830.51
2023-08-24,Supermarkt 3,A453190985,319.64
2023-08-24,Supermarkt 3,A389820286,638.56
2023-08-24,Supermarkt 3,A639180066,250.7
2023-08-24,Supermarkt 3,A774527541,676.49
2023-08-24,Supermarkt 3,A415352287,1091.84
2023-08-24,Supermarkt 3,A391796759,956.22
2023-08-24,Supermarkt 3,A249604557,1158.3
2023-08-24,Supermarkt 3,A759796414,1152.06
2023-08-24,Supermarkt 3,A879683144,1178.8
2023-08-24,Supermarkt 3,A837431902,1044.63
2023-08-24,Supermarkt 3,A718262438,87.03
2023-08-24,Supermarkt 3,A256112302,1125.98
2023-08-24,Supermarkt 3,A932791455,641.78
2023-08-24,Supermarkt 3,A204561996,52.94
2023-08-24,Supermarkt 3,A269162423,164.43
2023-08-24,Supermarkt 3,A161266261,692.41
2023-08-24,Supermarkt 3,A462873388,474.98
2023-08-24,Supermarkt 3,A259269533,370.74
2023-08-24,Supermarkt 3,A100383009,1148.91
2023-08-24,Supermarkt 3,A925803299,195.82
2023-08-24,Supermarkt 3,A281893127,11.82
2023-08-24,Supermarkt 3,A733020003,724.53
2023-08-24,Supermarkt 3,A285192310,125.45
2023-08-24,Supermarkt 3,A293518081,59.65
2023-08-24,Supermarkt 3,A407017321,90.43
2023-08-24,Supermarkt 3,A672934396,482.97
2023-08-24,Supermarkt 3,A861838247,186.0
2023-08-24,Supermarkt 3,A206963091,523.69
2023-08-24,Supermarkt 3,A545827736,589.31
2023-08-24,Supermarkt 3,A336626935,1096.62
2023-08-24,Supermarkt 3,A783967271,62.54
2023-08-24,Supermarkt 3,A219566210,1078.99
2023-08-24,Supermarkt 3,A692825854,758.33
2023-08-24,Supermarkt 3,A432623837,588.01
2023-08-24,Supermarkt 3,A271020056,405.04
2023-08-24,Supermarkt 3,A218706015,403.13
2023-08-24,Supermarkt 3,A647689258,477.8
2023-08-24,Supermarkt 3,A060525510,336.44
2023-08-24,Supermarkt 3,A970138619,836.32
2023-08-24,Supermarkt 3,A646289611,821.53
2023-08-24,Supermarkt 3,A936181898,957.39
2023-08-24,Supermarkt 3,A743950473,269.86
2023-08-24,Supermarkt 3,A661280904,724.05
2023-08-24,Supermarkt 3,A447441224,412.75
2023-08-24,Supermarkt 3,A318969990,706.45
2023-08-24,Supermarkt 3,A347889922,896.43
2023-08-24,Supermarkt 3,A103882825,1027.88
2023-08-24,Supermarkt 3,A209936447,487.74
2023-08-24,Supermarkt 3,A492130694,661.68
2023-08-24,Supermarkt 3,A257121278,657.16
2023-08-24,Supermarkt 3,A167270383,564.35
2023-08-24,Supermarkt 3,A554203473,569.63
2023-08-24,Supermarkt 3,A216470301,326.87
2023-08-24,Supermarkt 3,A015992600,672.62
2023-08-24,Supermarkt 3,A941664355,461.92
2023-08-24,Supermarkt 3,A908898659,1080.02
2023-08-24,Supermarkt 3,A642959207,744.61
2023-08-24,Supermarkt 3,A190737868,668.24
2023-08-24,Supermarkt 3,A665470491,423.73
2023-08-24,Supermarkt 3,A838124959,248.32
2023-08-24,Supermarkt 3,A971920912,487.45
2023-08-24,Supermarkt 3,A430394922,1028.2
2023-08-24,Supermarkt 3,A202790850,77.76
2023-08-24,Supermarkt 3,A789691095,507.62
2023-08-24,Supermarkt 3,A952833316,745.42
2023-08-24,Supermarkt 3,A869001989,975.02
2023-08-24,Supermarkt 3,A157008676,894.72
2023-08-24,Supermarkt 3,A481336701,387.59
2023-08-24,Supermarkt 3,A540577545,277.86
2023-08-24,Supermarkt 3,A638132714,140.65
2023-08-24,Supermarkt 3,A625701902,818.01
2023-08-24,Supermarkt 3,A564797522,67.56
2023-08-24,Supermarkt 3,A502257203,640.55
2023-08-24,Supermarkt 3,A609657051,265.01
2023-08-24,Supermarkt 3,A880401448,780.61
2023-08-24,Supermarkt 3,A956057291,327.86
2023-08-24,Supermarkt 3,A274376555,756.34
2023-08-24,Supermarkt 3,A883464440,146.78
2023-08-24,Supermarkt 3,A032586403,145.57
2023-08-24,Supermarkt 3,A860770745,829.67
2023-08-24,Supermarkt 3,A192593344,915.41
2023-08-24,Supermarkt 3,A936988377,212.9
2023-08-24,Supermarkt 3,A367809571,200.04
2023-08-24,Supermarkt 3,A154673786,455.73
2023-08-24,Supermarkt 3,A573123389,1044.2
2023-08-24,Supermarkt 3,A659752955,814.42
2023-08-24,Supermarkt 3,A120705759,1139.99
2023-08-24,Supermarkt 3,A533393063,950.47
2023-08-24,Supermarkt 3,A210781251,80.39
2023-08-24,Supermarkt 3,A286107156,1175.74
2023-08-24,Supermarkt 3,A903355948,976.74
2023-08-24,Supermarkt 3,A003230639,276.93
2023-08-24,Supermarkt 3,A472646255,302.73
2023-08-24,Supermarkt 3,A506087161,141.61
2023-08-24,Supermarkt 3,A923747155,544.05
2023-08-24,Supermarkt 3,A999051936,536.11
2023-08-24,Supermarkt 3,A215066418,102.07
2023-08-24,Supermarkt 3,A310750042,877.22
2023-08-24,Supermarkt 3,A277788007,215.99
2023-08-24,Supermarkt 3,A480329290,1085.77
2023-08-24,Supermarkt 3,A726425454,996.52
2023-08-24,Supermarkt 3,A089319967,690.05
2023-08-24,Supermarkt 3,A772064371,340.32
2023-08-24,Supermarkt 3,A499199706,928.24
2023-08-24,Supermarkt 3,A163515916,19.51
2023-08-24,Supermarkt 3,A688115514,578.19
2023-08-24,Supermarkt 3,A591306683,23.16
2023-08-24,Supermarkt 3,A816122182,568.11
2023-08-24,Supermarkt 3,A565203560,33.61
2023-08-24,Supermarkt 3,A651549678,422.94
2023-08-24,Supermarkt 3,A297970815,1062.96
2023-08-24,Supermarkt 3,A628875519,791.02
2023-08-24,Supermarkt 3,A682002108,447.97
2023-08-24,Supermarkt 3,A612437288,1032.27
2023-08-24,Supermarkt 3,A911689206,361.5
2023-08-24,Supermarkt 3,A858681613,298.65
2023-08-24,Supermarkt 3,A192311666,200.75
2023-08-24,Supermarkt 3,A131098593,379.63
2023-08-24,Supermarkt 3,A227233465,503.51
2023-08-24,Supermarkt 3,A194551737,499.29
2023-08-24,Supermarkt 3,A502100964,779.77
2023-08-24,Supermarkt 3,A655558942,238.96
2023-08-24,Supermarkt 3,A291558880,822.62
2023-08-24,Supermarkt 3,A189025788,951.35
2023-08-24,Supermarkt 3,A918926482,301.91
2023-08-24,Supermarkt 3,A925024236,412.02
2023-08-24,Supermarkt 3,A972702809,556.7
2023-08-24,Supermarkt 3,A263998349,499.25
2023-08-24,Supermarkt 3,A748685023,133.29
2023-08-24,Supermarkt 3,A645860259,1018.29
2023-08-24,Supermarkt 3,A389120771,1134.82
2023-08-24,Supermarkt 3,A753883151,802.81
2023-08-24,Supermarkt 3,A872935781,1156.77
2023-08-24,Supermarkt 3,A868317939,866.03
2023-08-24,Supermarkt 3,A252916767,69.02
2023-08-24,Supermarkt 3,A386086695,1048.76
2023-08-24,Supermarkt 3,A817818516,754.92
2023-08-24,Supermarkt 3,A669505911,464.89
2023-08-24,Supermarkt 3,A473609569,889.84
2023-08-24,Supermarkt 3,A550171681,1008.18
2023-08-24,Supermarkt 3,A625343472,817.92
2023-08-24,Supermarkt 3,A083655087,878.02
2023-08-24,Supermarkt 3,A812415918,704.25
2023-08-24,Supermarkt 3,A668549402,843.42
2023-08-24,Supermarkt 3,A096923443,581.86
2023-08-24,Supermarkt 3,A409715350,549.63
2023-08-24,Supermarkt 3,A354910556,1132.68
2023-08-24,Supermarkt 3,A742411969,724.41
2023-08-24,Supermarkt 3,A654987724,662.36
2023-08-24,Supermarkt 3,A896705263,748.73
2023-08-24,Supermarkt 3,A646348818,379.99
2023-08-24,Supermarkt 3,A999836824,666.85
2023-08-24,Supermarkt 3,A607533685,746.72
2023-08-24,Supermarkt 3,A111347135,1146.3
2023-08-24,Supermarkt 3,A041210510,1182.28
2023-08-24,Supermarkt 3,A041903818,627.96
2023-08-24,Supermarkt 3,A412451698,911.64
2023-08-24,Supermarkt 3,A396460306,786.49
2023-08-24,Supermarkt 3,A419120732,975.57
2023-08-24,Supermarkt 3,A751246902,22.89
2023-08-24,Supermarkt 3,A334081849,388.88
2023-08-24,Supermarkt 3,A001581028,829.92
2023-08-24,Supermarkt 3,A700407960,997.81
2023-08-24,Supermarkt 3,A815782616,1060.6
2023-08-24,Supermarkt 3,A549045120,332.57
2023-08-24,Supermarkt 3,A423722691,861.82
2023-08-24,Supermarkt 3,A136466027,933.93
2023-08-24,Supermarkt 3,A378266150,397.98
2023-08-24,Supermarkt 3,A999347708,712.12
2023-08-24,Supermarkt 3,A019265800,853.09
2023-08-24,Supermarkt 3,A146504390,989.29
2023-08-24,Supermarkt 3,A989981183,493.05
2023-08-24,Supermarkt 3,A330327872,1024.04
2023-08-24,Supermarkt 3,A870915361,330.78
2023-08-24,Supermarkt 3,A259454150,103.97
2023-08-24,Supermarkt 3,A372068692,155.56
2023-08-24,Supermarkt 3,A374434117,924.5
2023-08-24,Supermarkt 3,A514866963,548.71
2023-08-24,Supermarkt 3,A723537068,194.54
2023-08-24,Supermarkt 3,A532548198,407.25
2023-08-24,Supermarkt 3,A100730616,1097.13
2023-08-24,Supermarkt 3,A326808827,1065.34
2023-08-24,Supermarkt 3,A255847604,163.6
2023-08-24,Supermarkt 3,A255193123,939.38
2023-08-24,Supermarkt 3,A646517298,1126.34
2023-08-24,Supermarkt 3,A318938704,954.92
2023-08-24,Supermarkt 3,A054318164,220.86
2023-08-24,Supermarkt 3,A318608643,926.48
2023-08-24,Supermarkt 3,A080457377,173.86
2023-08-24,Supermarkt 3,A823953263,871.44
2023-08-24,Supermarkt 3,A425482210,257.5
2023-08-24,Supermarkt 3,A604937338,1043.92
2023-08-24,Supermarkt 3,A572880989,227.28
2023-08-24,Supermarkt 3,A682903812,516.26
2023-08-24,Supermarkt 3,A916966929,759.84
2023-08-24,Supermarkt 3,A570650616,977.37
2023-08-24,Supermarkt 3,A598622108,56.68
2023-08-24,Supermarkt 3,A032179396,1084.41
2023-08-24,Supermarkt 3,A832072969,627.81
2023-08-24,Supermarkt 3,A961138459,493.09
2023-08-24,Supermarkt 3,A897505213,470.06
2023-08-24,Supermarkt 3,A916873693,1004.73
2023-08-24,Supermarkt 3,A769457115,1107.55
2023-08-24,Supermarkt 3,A759768800,179.32
2023-08-24,Supermarkt 3,A694833875,1075.12
2023-08-24,Supermarkt 3,A486874181,531.61
2023-08-24,Supermarkt 3,A504606535,511.21
2023-08-24,Supermarkt 3,A737558937,833.55
2023-08-24,Supermarkt 3,A780660615,672.45
2023-08-24,Supermarkt 3,A080263736,229.29
2023-08-24,Supermarkt 3,A995987625,2.45
2023-08-24,Supermarkt 3,A583044907,623.33
2023-08-24,Supermarkt 3,A073041068,1009.18
2023-08-24,Supermarkt 3,A505420213,368.96
2023-08-24,Supermarkt 3,A864571822,892.97
2023-08-24,Supermarkt 3,A898420684,832.82
2023-08-24,Supermarkt 3,A092764092,635.19
2023-08-24,Supermarkt 3,A345280706,1168.53
2023-08-24,Supermarkt 3,A838365661,698.8
2023-08-24,Supermarkt 3,A740090764,1035.78
2023-08-24,Supermarkt 3,A474096348,734.22
2023-08-24,Supermarkt 3,A896628119,1114.01
2023-08-24,Supermarkt 3,A759880633,827.99
2023-08-24,Supermarkt 3,A711235704,901.98
2023-08-24,Supermarkt 3,A850686347,340.69
2023-08-24,Supermarkt 3,A704683956,166.65
2023-08-24,Supermarkt 3,A191374536,1161.49
2023-08-24,Supermarkt 3,A779291438,805.6
2023-08-24,Supermarkt 3,A545096746,45.58
2023-08-24,Supermarkt 3,A120086036,970.55
2023-08-24,Supermarkt 3,A903994835,1197.71
2023-08-24,Supermarkt 3,A967921033,566.29
2023-08-24,Supermarkt 3,A994616876,956.63
2023-08-24,Supermarkt 3,A804050816,268.73
2023-08-24,Supermarkt 3,A875903080,154.41
2023-08-24,Supermarkt 3,A129599369,285.91
2023-08-24,Supermarkt 3,A459485174,303.3
2023-08-24,Supermarkt 3,A180070284,1043.16
2023-08-24,Supermarkt 3,A950890741,713.43
2023-08-24,Supermarkt 3,A391288825,941.55
2023-08-24,Supermarkt 3,A593866344,555.48
2023-08-24,Supermarkt 3,A531425227,98.98
2023-08-24,Supermarkt 3,A144983351,1110.42
2023-08-24,Supermarkt 3,A566157709,802.38
2023-08-24,Supermarkt 3,A913996223,553.13
2023-08-24,Supermarkt 3,A359021938,957.61
2023-08-24,Supermarkt 3,A167699491,402.57
2023-08-24,Supermarkt 3,A660746054,218.7
2023-08-24,Supermarkt 3,A750937477,228.92
2023-08-24,Supermarkt 3,A839187408,829.65
2023-08-24,Supermarkt 3,A558119376,1117.66
2023-08-24,Supermarkt 3,A886539397,908.12
2023-08-24,Supermarkt 3,A529121356,708.48
2023-08-24,Supermarkt 3,A781238065,42.41
2023-08-24,Supermarkt 3,A070650971,666.59
2023-08-24,Supermarkt 3,A548804252,348.53
2023-08-24,Supermarkt 3,A167062797,204.96
2023-08-24,Supermarkt 3,A796715547,351.01
2023-08-24,Supermarkt 3,A050652539,293.37
2023-08-24,Supermarkt 3,A112044092,71.91
2023-08-24,Supermarkt 3,A021851701,155.15
2023-08-24,Supermarkt 3,A563368527,1169.16
2023-08-24,Supermarkt 3,A581441188,124.1
2023-08-24,Supermarkt 3,A515714979,231.32
2023-08-24,Supermarkt 3,A629799926,424.46
2023-08-24,Supermarkt 3,A722629871,439.4
2023-08-24,Supermarkt 3,A951679163,720.09
2023-08-24,Supermarkt 3,A890023258,525.98
2023-08-24,Supermarkt 3,A156882114,234.87
2023-08-24,Supermarkt 3,A684828499,920.8
2023-08-24,Supermarkt 3,A730767679,497.72
2023-08-24,Supermarkt 3,A709727627,1173.61
2023-08-24,Supermarkt 3,A132660260,414.5
2023-08-24,Supermarkt 3,A478213961,268.61
2023-08-24,Supermarkt 3,A541971426,92.42
2023-08-24,Supermarkt 3,A325915629,749.14
2023-08-24,Supermarkt 3,A068688948,418.07
2023-08-24,Supermarkt 3,A098254116,246.27
2023-08-24,Supermarkt 3,A923657051,320.98
2023-08-24,Supermarkt 3,A073763728,1095.78
2023-08-24,Supermarkt 3,A765910416,792.75
2023-08-24,Supermarkt 3,A213864760,402.79
2023-08-24,Supermarkt 3,A318174016,156.48
2023-08-24,Supermarkt 3,A677780503,358.76
2023-08-24,Supermarkt 3,A034578511,702.48
2023-08-24,Supermarkt 3,A566851640,90.22
2023-08-24,Supermarkt 3,A435254285,879.43
2023-08-24,Supermarkt 3,A352895467,274.23
2023-08-24,Supermarkt 3,A736906463,322.71
2023-08-24,Supermarkt 3,A069699492,9.77
2023-08-24,Supermarkt 3,A829095350,690.33
2023-08-24,Supermarkt 3,A601129768,463.4
2023-08-24,Supermarkt 3,A575171739,1027.37
2023-08-24,Supermarkt 3,A632355975,479.55
2023-08-24,Supermarkt 3,A229661730,711.63
2023-08-24,Supermarkt 3,A040749219,118.62
2023-08-24,Supermarkt 3,A038735068,232.69
2023-08-24,Supermarkt 3,A002617846,479.31
2023-08-24,Supermarkt 3,A914929772,346.35
2023-08-24,Supermarkt 3,A215524242,891.57
2023-08-24,Supermarkt 3,A054619963,848.5
2023-08-24,Supermarkt 3,A408781824,1103.16
2023-08-24,Supermarkt 3,A927675298,45.66
2023-08-24,Supermarkt 3,A358452102,694.65
2023-08-24,Supermarkt 3,A281115864,768.34
2023-08-24,Supermarkt 3,A911898038,156.45
2023-08-24,Supermarkt 3,A457976901,377.94
2023-08-24,Supermarkt 3,A053798044,523.03
2023-08-24,Supermarkt 3,A545004779,345.86
2023-08-24,Supermarkt 3,A388513382,422.28
2023-08-24,Supermarkt 3,A167123570,906.56
2023-08-24,Supermarkt 3,A262960226,729.1
2023-08-24,Supermarkt 3,A026441137,629.17
2023-08-24,Supermarkt 3,A311757545,1046.98
2023-08-24,Supermarkt 3,A958540170,182.48
2023-08-24,Supermarkt 3,A832930449,997.47
2023-08-24,Supermarkt 3,A943711147,744.92
2023-08-24,Supermarkt 3,A779573670,891.56
2023-08-24,Supermarkt 3,A432078557,380.85
2023-08-24,Supermarkt 3,A509564939,961.45
2023-08-24,Supermarkt 3,A653874706,1180.11
2023-08-24,Supermarkt 3,A220674409,244.56
2023-08-24,Supermarkt 3,A143681521,992.32
2023-08-24,Supermarkt 3,A521770351,718.73
2023-08-24,Supermarkt 3,A066251485,68.72
2023-08-24,Supermarkt 3,A643336201,47.17
2023-08-24,Supermarkt 3,A731113366,633.2
2023-08-24,Supermarkt 3,A337950119,556.5
2023-08-24,Supermarkt 3,A079474585,4.45
2023-08-24,Supermarkt 3,A287704720,215.51
2023-08-24,Supermarkt 3,A652916595,1020.24
2023-08-24,Supermarkt 3,A773113655,898.53
2023-08-24,Supermarkt 3,A231256986,251.07
2023-08-24,Supermarkt 3,A516600080,474.53
2023-08-24,Supermarkt 3,A655090450,896.07
2023-08-24,Supermarkt 3,A108476931,1163.29
2023-08-24,Supermarkt 3,A762464855,1154.5
2023-08-24,Supermarkt 3,A492876551,937.83
2023-08-24,Supermarkt 3,A132368267,366.53
2023-08-24,Supermarkt 3,A391700736,379.7
2023-08-24,Supermarkt 3,A404407856,617.7
2023-08-24,Supermarkt 3,A854266108,546.6
2023-08-24,Supermarkt 3,A997713767,1022.98
2023-08-24,Supermarkt 3,A268053778,479.93
2023-08-24,Supermarkt 3,A474459802,105.7
2023-08-24,Supermarkt 3,A576243224,1031.05
2023-08-24,Supermarkt 3,A956717769,943.39
2023-08-24,Supermarkt 3,A920713912,185.39
2023-08-24,Supermarkt 3,A594321487,657.96
2023-08-24,Supermarkt 3,A040132152,168.81
2023-08-24,Supermarkt 3,A429759607,829.11
2023-08-24,Supermarkt 3,A139626857,156.76
2023-08-24,Supermarkt 3,A287195915,775.67
2023-08-24,Supermarkt 3,A075989008,877.46
2023-08-24,Supermarkt 3,A236177963,801.18
2023-08-24,Supermarkt 3,A617514740,312.91
2023-08-24,Supermarkt 3,A934247184,207.67
2023-08-24,Supermarkt 3,A018238458,324.86
2023-08-24,Supermarkt 3,A072787911,1086.56
2023-08-24,Supermarkt 3,A520022599,538.99
2023-08-24,Supermarkt 3,A870671039,620.9
2023-08-24,Supermarkt 3,A281483103,156.05
2023-08-24,Supermarkt 3,A457890316,588.47
2023-08-24,Supermarkt 3,A276143682,67.16
2023-08-24,Supermarkt 3,A123057941,589.58
2023-08-24,Supermarkt 3,A871588979,44.4
2023-08-24,Supermarkt 3,A340937941,596.03
2023-08-24,Supermarkt 3,A992087755,278.81
2023-08-24,Supermarkt 3,A666985802,176.02
2023-08-24,Supermarkt 3,A068814159,140.36
2023-08-24,Supermarkt 3,A210996277,1182.11
2023-08-24,Supermarkt 3,A924047643,183.88
2023-08-24,Supermarkt 3,A639372009,1164.41
2023-08-24,Supermarkt 3,A409374588,907.72
2023-08-24,Supermarkt 3,A893334932,835.55
2023-08-24,Supermarkt 3,A497029278,1050.48
2023-08-24,Supermarkt 3,A410428714,1062.58
2023-08-24,Supermarkt 3,A528851378,197.22
2023-08-24,Supermarkt 3,A541464462,444.01
2023-08-24,Supermarkt 3,A650526951,836.21
2023-08-24,Supermarkt 3,A652054976,26.12
2023-08-24,Supermarkt 3,A603582044,1042.34
2023-08-24,Supermarkt 3,A561343959,761.76
2023-08-24,Supermarkt 3,A902657755,211.15
2023-08-24,Supermarkt 3,A005651738,519.23
2023-08-24,Supermarkt 3,A981150945,347.7
2023-08-24,Supermarkt 3,A095006487,734.0
2023-08-24,Supermarkt 3,A706979230,165.52
2023-08-24,Supermarkt 3,A659407615,444.67
2023-08-24,Supermarkt 3,A964371430,749.13
2023-08-24,Supermarkt 3,A915007945,21.39
2023-08-24,Supermarkt 3,A632275648,635.05
2023-08-24,Supermarkt 3,A009620202,511.27
2023-08-24,Supermarkt 3,A614792896,848.96
2023-08-24,Supermarkt 3,A211024838,188.61
2023-08-24,Supermarkt 3,A833201552,683.2
2023-08-24,Supermarkt 3,A708646279,422.98
2023-08-24,Supermarkt 3,A271517930,29.5
2023-08-24,Supermarkt 3,A989997645,161.86
2023-08-24,Supermarkt 3,A650614472,917.7
2023-08-24,Supermarkt 3,A861073935,175.51
2023-08-24,Supermarkt 3,A456066626,137.69
2023-08-24,Supermarkt 3,A366798881,1144.56
2023-08-24,Supermarkt 3,A537912253,801.28
2023-08-24,Supermarkt 3,A170524868,1060.92
2023-08-24,Supermarkt 3,A604038175,984.62
2023-08-24,Supermarkt 3,A993351578,656.82
2023-08-24,Supermarkt 3,A570053582,975.84
2023-08-24,Supermarkt 3,A422512091,729.26
2023-08-24,Supermarkt 3,A788950754,880.26
2023-08-24,Supermarkt 3,A679670012,910.32
2023-08-24,Supermarkt 3,A335537225,229.4
2023-08-24,Supermarkt 3,A688505675,213.36
2023-08-24,Supermarkt 3,A656518334,448.75
2023-08-24,Supermarkt 3,A716264443,198.3
2023-08-24,Supermarkt 3,A009200603,963.98
2023-08-24,Supermarkt 3,A442797635,966.01
2023-08-24,Supermarkt 3,A242265362,428.87
2023-08-24,Supermarkt 3,A012444894,1133.67
2023-08-24,Supermarkt 3,A631083060,11.46
2023-08-24,Supermarkt 3,A656309719,595.86
2023-08-24,Supermarkt 3,A359914036,917.87
2023-08-24,Supermarkt 3,A244438343,208.15
2023-08-24,Supermarkt 3,A800933279,303.27
2023-08-24,Supermarkt 3,A133346768,355.93
2023-08-24,Supermarkt 3,A305220828,866.07
2023-08-24,Supermarkt 3,A548424340,336.15
2023-08-24,Supermarkt 3,A910933028,180.39
2023-08-24,Supermarkt 3,A283609409,50.56
2023-08-24,Supermarkt 3,A410381133,869.59
2023-08-24,Supermarkt 3,A228273253,200.43
2023-08-24,Supermarkt 3,A725368653,202.1
2023-08-24,Supermarkt 3,A773031440,160.34
2023-08-24,Supermarkt 3,A983052179,959.2
2023-08-24,Supermarkt 3,A737367149,353.04
2023-08-24,Supermarkt 3,A904974963,889.44
2023-08-24,Supermarkt 3,A563595548,636.94
2023-08-24,Supermarkt 3,A835808097,71.26
2023-08-24,Supermarkt 3,A429740544,543.02
2023-08-24,Supermarkt 3,A994514733,258.41
2023-08-24,Supermarkt 3,A290729105,126.8
2023-08-24,Supermarkt 3,A500112943,312.31
2023-08-24,Supermarkt 3,A424263777,690.2
2023-08-24,Supermarkt 3,A898307326,572.04
2023-08-24,Supermarkt 3,A046047365,351.28
2023-08-24,Supermarkt 3,A490583945,754.01
2023-08-24,Supermarkt 3,A909494480,620.68
2023-08-24,Supermarkt 3,A862860169,421.06
2023-08-24,Supermarkt 3,A181724067,989.15
2023-08-24,Supermarkt 3,A314868031,903.45
2023-08-24,Supermarkt 3,A058486371,984.81
2023-08-24,Supermarkt 3,A420243377,1107.33
2023-08-24,Supermarkt 3,A479921769,791.23
2023-08-25,Supermarkt 3,A508436107,803.1
2023-08-25,Supermarkt 3,A494741731,334.09
2023-08-25,Supermarkt 3,A984047700,763.21
2023-08-25,Supermarkt 3,A686288763,1115.87
2023-08-25,Supermarkt 3,A117653789,1083.56
2023-08-25,Supermarkt 3,A876634416,375.73
2023-08-25,Supermarkt 3,A444070196,408.52
2023-08-25,Supermarkt 3,A267759769,888.81
2023-08-25,Supermarkt 3,A244182817,84.59
2023-08-25,Supermarkt 3,A357205926,501.6
2023-08-25,Supermarkt 3,A799771723,547.04
2023-08-25,Supermarkt 3,A577908064,72.84
2023-08-25,Supermarkt 3,A901248058,917.14
2023-08-25,Supermarkt 3,A502744906,1023.09
2023-08-25,Supermarkt 3,A428175671,391.35
2023-08-25,Supermarkt 3,A401829730,332.91
2023-08-25,Supermarkt 3,A795990421,414.64
2023-08-25,Supermarkt 3,A842813962,1141.97
2023-08-25,Supermarkt 3,A858280858,643.15
2023-08-25,Supermarkt 3,A057188345,1005.3
2023-08-25,Supermarkt 3,A370844032,97.16
2023-08-25,Supermarkt 3,A615548631,49.63
2023-08-25,Supermarkt 3,A788109666,903.52
2023-08-25,Supermarkt 3,A443834257,95.51
2023-08-25,Supermarkt 3,A070236562,564.67
2023-08-25,Supermarkt 3,A719609280,1067.39
2023-08-25,Supermarkt 3,A760957598,605.59
2023-08-25,Supermarkt 3,A195934452,775.33
2023-08-25,Supermarkt 3,A431470276,315.19
2023-08-25,Supermarkt 3,A196351288,1018.58
2023-08-25,Supermarkt 3,A440064773,523.06
2023-08-25,Supermarkt 3,A302066701,79.34
2023-08-25,Supermarkt 3,A386205094,3.57
2023-08-25,Supermarkt 3,A441032075,857.37
2023-08-25,Supermarkt 3,A466815911,1017.9
2023-08-25,Supermarkt 3,A406253066,502.14
2023-08-25,Supermarkt 3,A822483184,829.97
2023-08-25,Supermarkt 3,A484628109,16.2
2023-08-25,Supermarkt 3,A096319128,1037.77
2023-08-25,Supermarkt 3,A309161420,691.53
2023-08-25,Supermarkt 3,A708079024,109.43
2023-08-25,Supermarkt 3,A915048649,512.41
2023-08-25,Supermarkt 3,A119739307,1167.71
2023-08-25,Supermarkt 3,A166076933,331.32
2023-08-25,Supermarkt 3,A689793331,1188.89
2023-08-25,Supermarkt 3,A968963374,993.79
2023-08-25,Supermarkt 3,A415633717,19.81
2023-08-25,Supermarkt 3,A453190985,555.5
2023-08-25,Supermarkt 3,A389820286,729.8
2023-08-25,Supermarkt 3,A639180066,575.63
2023-08-25,Supermarkt 3,A774527541,891.1
2023-08-25,Supermarkt 3,A415352287,587.17
2023-08-25,Supermarkt 3,A391796759,877.04
2023-08-25,Supermarkt 3,A249604557,581.66
2023-08-25,Supermarkt 3,A759796414,288.08
2023-08-25,Supermarkt 3,A879683144,120.68
2023-08-25,Supermarkt 3,A837431902,163.48
2023-08-25,Supermarkt 3,A718262438,1001.34
2023-08-25,Supermarkt 3,A256112302,138.66
2023-08-25,Supermarkt 3,A932791455,315.73
2023-08-25,Supermarkt 3,A204561996,547.72
2023-08-25,Supermarkt 3,A269162423,1097.32
2023-08-25,Supermarkt 3,A161266261,504.85
