Datum,Supermarkt,Artikelnummer,Umsatz
2023-08-18,Supermarkt 4,A249604557,592.37
2023-08-18,Supermarkt 4,A759796414,1138.02
2023-08-18,Supermarkt 4,A879683144,607.93
2023-08-18,Supermarkt 4,A837431902,1139.47
2023-08-18,Supermarkt 4,A718262438,105.33
2023-08-18,Supermarkt 4,A256112302,168.96
2023-08-18,Supermarkt 4,A932791455,1056.32
2023-08-18,Supermarkt 4,A204561996,311.99
2023-08-18,Supermarkt 4,A269162423,130.79
2023-08-18,Supermarkt 4,A161266261,487.36
2023-08-18,Supermarkt 4,A462873388,493.52
2023-08-18,Supermarkt 4,A259269533,203.72
2023-08-18,Supermarkt 4,A100383009,926.97
2023-08-18,Supermarkt 4,A925803299,491.5
2023-08-18,Supermarkt 4,A281893127,1061.72
2023-08-18,Supermarkt 4,A733020003,381.85
2023-08-18,Supermarkt 4,A285192310,1000.99
2023-08-18,Supermarkt 4,A293518081,1149.06
2023-08-18,Supermarkt 4,A407017321,1197.07
2023-08-18,Supermarkt 4,A672934396,807.33
2023-08-18,Supermarkt 4,A861838247,997.89
2023-08-18,Supermarkt 4,A206963091,842.24
2023-08-18,Supermarkt 4,A545827736,21.87
2023-08-18,Supermarkt 4,A336626935,294.52
2023-08-18,Supermarkt 4,A783967271,186.7
2023-08-18,Supermarkt 4,A219566210,205.93
2023-08-18,Supermarkt 4,A692825854,343.88
2023-08-18,Supermarkt 4,A432623837,329.59
2023-08-18,Supermarkt 4,A271020056,627.49
2023-08-18,Supermarkt 4,A218706015,826.56
2023-08-18,Supermarkt 4,A647689258,548.63
2023-08-18,Supermarkt 4,A060525510,895.68
2023-08-18,Supermarkt 4,A970138619,399.3
2023-08-18,Supermarkt 4,A646289611,175.05
2023-08-18,Supermarkt 4,A936181898,1179.74
2023-08-18,Supermarkt 4,A743950473,1070.01
2023-08-18,Supermarkt 4,A661280904,950.95
2023-08-18,Supermarkt 4,A447441224,234.85
2023-08-18,Supermarkt 4,A318969990,442.85
2023-08-18,Supermarkt 4,A347889922,673.76
2023-08-18,Supermarkt 4,A103882825,232.88
2023-08-18,Supermarkt 4,A209936447,979.22
2023-08-18,Supermarkt 4,A492130694,310.56
2023-08-18,Supermarkt 4,A257121278,588.04
2023-08-18,Supermarkt 4,A167270383,293.01
2023-08-18,Supermarkt 4,A554203473,1068.45
2023-08-18,Supermarkt 4,A216470301,853.91
2023-08-18,Supermarkt 4,A015992600,116.1
2023-08-18,Supermarkt 4,A941664355,655.62
2023-08-18,Supermarkt 4,A908898659,1008.08
2023-08-18,Supermarkt 4,A642959207,940.12
2023-08-18,Supermarkt 4,A190737868,36.08
2023-08-18,Supermarkt 4,A665470491,570.8
2023-08-18,Supermarkt 4,A838124959,162.39
2023-08-18,Supermarkt 4,A971920912,3.91
2023-08-18,Supermarkt 4,A430394922,610.52
2023-08-18,Supermarkt 4,A202790850,964.14
2023-08-18,Supermarkt 4,A789691095,525.06
2023-08-18,Supermarkt 4,A952833316,1105.68
2023-08-18,Supermarkt 4,A869001989,186.02
2023-08-18,Supermarkt 4,A157008676,453.28
2023-08-18,Supermarkt 4,A481336701,99.72
2023-08-18,Supermarkt 4,A540577545,323.55
2023-08-18,Supermarkt 4,A638132714,405.0
2023-08-18,Supermarkt 4,A625701902,462.4
2023-08-18,Supermarkt 4,A564797522,657.79
2023-08-18,Supermarkt 4,A502257203,1075.03
2023-08-18,Supermarkt 4,A609657051,280.71
2023-08-18,Supermarkt 4,A880401448,422.6
2023-08-18,Supermarkt 4,A956057291,707.26
2023-08-18,Supermarkt 4,A274376555,132.39
2023-08-18,Supermarkt 4,A883464440,1045.17
2023-08-18,Supermarkt 4,A032586403,65.47
2023-08-18,Supermarkt 4,A860770745,709.3
2023-08-18,Supermarkt 4,A192593344,284.95
2023-08-18,Supermarkt 4,A936988377,1040.31
2023-08-18,Supermarkt 4,A367809571,195.89
2023-08-18,Supermarkt 4,A154673786,726.5
2023-08-18,Supermarkt 4,A573123389,865.56
2023-08-18,Supermarkt 4,A659752955,678.17
2023-08-18,Supermarkt 4,A120705759,1095.85
2023-08-18,Supermarkt 4,A533393063,893.91
2023-08-18,Supermarkt 4,A210781251,337.81
2023-08-18,Supermarkt 4,A286107156,163.19
2023-08-18,Supermarkt 4,A903355948,1172.06
2023-08-18,Supermarkt 4,A003230639,1156.48
2023-08-18,Supermarkt 4,A472646255,334.54
2023-08-18,Supermarkt 4,A506087161,539.88
2023-08-18,Supermarkt 4,A923747155,615.72
2023-08-18,Supermarkt 4,A999051936,60.69
2023-08-18,Supermarkt 4,A215066418,514.48
2023-08-18,Supermarkt 4,A310750042,426.18
2023-08-18,Supermarkt 4,A277788007,415.62
2023-08-18,Supermarkt 4,A480329290,765.1
2023-08-18,Supermarkt 4,A726425454,264.76
2023-08-18,Supermarkt 4,A089319967,794.97
2023-08-18,Supermarkt 4,A772064371,154.91
2023-08-18,Supermarkt 4,A499199706,398.89
2023-08-18,Supermarkt 4,A163515916,269.65
2023-08-18,Supermarkt 4,A688115514,1026.92
2023-08-18,Supermarkt 4,A591306683,893.89
2023-08-18,Supermarkt 4,A816122182,1153.06
2023-08-18,Supermarkt 4,A565203560,63.06
2023-08-18,Supermarkt 4,A651549678,742.6
2023-08-18,Supermarkt 4,A297970815,470.08
2023-08-18,Supermarkt 4,A628875519,986.07
2023-08-18,Supermarkt 4,A682002108,326.7
2023-08-18,Supermarkt 4,A612437288,473.71
2023-08-18,Supermarkt 4,A911689206,87.67
2023-08-18,Supermarkt 4,A858681613,321.17
2023-08-18,Supermarkt 4,A192311666,170.84
2023-08-18,Supermarkt 4,A131098593,574.02
2023-08-18,Supermarkt 4,A227233465,298.75
2023-08-18,Supermarkt 4,A194551737,1005.19
2023-08-18,Supermarkt 4,A502100964,501.72
2023-08-18,Supermarkt 4,A655558942,1028.85
2023-08-18,Supermarkt 4,A291558880,444.57
2023-08-18,Supermarkt 4,A189025788,894.24
2023-08-18,Supermarkt 4,A918926482,674.17
2023-08-18,Supermarkt 4,A925024236,380.71
2023-08-18,Supermarkt 4,A972702809,330.43
2023-08-18,Supermarkt 4,A263998349,816.83
2023-08-18,Supermarkt 4,A748685023,954.51
2023-08-18,Supermarkt 4,A645860259,668.31
2023-08-18,Supermarkt 4,A389120771,1038.27
2023-08-18,Supermarkt 4,A753883151,370.06
2023-08-18,Supermarkt 4,A872935781,757.19
2023-08-18,Supermarkt 4,A868317939,1051.22
2023-08-18,Supermarkt 4,A252916767,981.21
2023-08-18,Supermarkt 4,A386086695,865.43
2023-08-18,Supermarkt 4,A817818516,240.8
2023-08-18,Supermarkt 4,A669505911,1039.53
2023-08-18,Supermarkt 4,A473609569,1173.66
2023-08-18,Supermarkt 4,A550171681,399.84
2023-08-18,Supermarkt 4,A625343472,251.97
2023-08-18,Supermarkt 4,A083655087,854.78
2023-08-18,Supermarkt 4,A812415918,653.3
2023-08-18,Supermarkt 4,A668549402,157.48
2023-08-18,Supermarkt 4,A096923443,888.81
2023-08-18,Supermarkt 4,A409715350,724.21
2023-08-18,Supermarkt 4,A354910556,1072.14
2023-08-18,Supermarkt 4,A742411969,380.39
2023-08-18,Supermarkt 4,A654987724,35.53
2023-08-18,Supermarkt 4,A896705263,555.0
2023-08-18,Supermarkt 4,A646348818,161.09
2023-08-18,Supermarkt 4,A999836824,503.52
2023-08-18,Supermarkt 4,A607533685,528.26
2023-08-18,Supermarkt 4,A111347135,713.22
2023-08-18,Supermarkt 4,A041210510,798.12
2023-08-18,Supermarkt 4,A041903818,512.2
2023-08-18,Supermarkt 4,A412451698,450.37
2023-08-18,Supermarkt 4,A396460306,1187.07
2023-08-18,Supermarkt 4,A419120732,1076.23
2023-08-18,Supermarkt 4,A751246902,650.55
2023-08-18,Supermarkt 4,A334081849,1190.19
2023-08-18,Supermarkt 4,A001581028,12.13
2023-08-18,Supermarkt 4,A700407960,106.45
2023-08-18,Supermarkt 4,A815782616,970.01
2023-08-18,Supermarkt 4,A549045120,1115.75
2023-08-18,Supermarkt 4,A423722691,1148.42
2023-08-18,Supermarkt 4,A136466027,245.88
2023-08-18,Supermarkt 4,A378266150,120.38
2023-08-18,Supermarkt 4,A999347708,1032.31
2023-08-18,Supermarkt 4,A019265800,911.6
2023-08-18,Supermarkt 4,A146504390,1099.81
2023-08-18,Supermarkt 4,A989981183,1193.82
2023-08-18,Supermarkt 4,A330327872,837.61
2023-08-18,Supermarkt 4,A870915361,37.7
2023-08-18,Supermarkt 4,A259454150,781.88
2023-08-18,Supermarkt 4,A372068692,305.23
2023-08-18,Supermarkt 4,A374434117,338.78
2023-08-18,Supermarkt 4,A514866963,636.48
2023-08-18,Supermarkt 4,A723537068,1081.42
2023-08-18,Supermarkt 4,A532548198,61.2
2023-08-18,Supermarkt 4,A100730616,340.58
2023-08-18,Supermarkt 4,A326808827,382.38
2023-08-18,Supermarkt 4,A255847604,531.21
2023-08-18,Supermarkt 4,A255193123,411.92
2023-08-18,Supermarkt 4,A646517298,257.49
2023-08-18,Supermarkt 4,A318938704,992.66
2023-08-18,Supermarkt 4,A054318164,1.72
2023-08-18,Supermarkt 4,A318608643,840.13
2023-08-18,Supermarkt 4,A080457377,369.83
2023-08-18,Supermarkt 4,A823953263,1091.49
2023-08-18,Supermarkt 4,A425482210,714.56
2023-08-18,Supermarkt 4,A604937338,925.74
2023-08-18,Supermarkt 4,A572880989,468.58
2023-08-18,Supermarkt 4,A682903812,89.28
2023-08-18,Supermarkt 4,A916966929,634.5
2023-08-18,Supermarkt 4,A570650616,839.36
2023-08-18,Supermarkt 4,A598622108,552.79
2023-08-18,Supermarkt 4,A032179396,537.87
2023-08-18,Supermarkt 4,A832072969,397.91
2023-08-18,Supermarkt 4,A961138459,1050.11
2023-08-18,Supermarkt 4,A897505213,1120.69
2023-08-18,Supermarkt 4,A916873693,809.95
2023-08-18,Supermarkt 4,A769457115,576.28
2023-08-18,Supermarkt 4,A759768800,890.53
2023-08-18,Supermarkt 4,A694833875,948.08
2023-08-18,Supermarkt 4,A486874181,990.98
2023-08-18,Supermarkt 4,A504606535,14.24
2023-08-18,Supermarkt 4,A737558937,682.02
2023-08-18,Supermarkt 4,A780660615,13.12
2023-08-18,Supermarkt 4,A080263736,289.26
2023-08-18,Supermarkt 4,A995987625,665.95
2023-08-18,Supermarkt 4,A583044907,455.24
2023-08-18,Supermarkt 4,A073041068,959.39
2023-08-18,Supermarkt 4,A505420213,503.99
2023-08-18,Supermarkt 4,A864571822,566.91
2023-08-18,Supermarkt 4,A898420684,932.18
2023-08-18,Supermarkt 4,A092764092,143.53
2023-08-18,Supermarkt 4,A345280706,684.93
2023-08-18,Supermarkt 4,A838365661,285.67
2023-08-18,Supermarkt 4,A740090764,275.32
2023-08-18,Supermarkt 4,A474096348,60.07
2023-08-18,Supermarkt 4,A896628119,183.9
2023-08-18,Supermarkt 4,A759880633,701.65
2023-08-18,Supermarkt 4,A711235704,345.04
2023-08-18,Supermarkt 4,A850686347,985.83
2023-08-18,Supermarkt 4,A704683956,251.58
2023-08-18,Supermarkt 4,A191374536,1093.12
2023-08-18,Supermarkt 4,A779291438,876.79
2023-08-18,Supermarkt 4,A545096746,448.62
2023-08-18,Supermarkt 4,A120086036,354.65
2023-08-18,Supermarkt 4,A903994835,921.93
2023-08-18,Supermarkt 4,A967921033,690.19
2023-08-18,Supermarkt 4,A994616876,123.54
2023-08-18,Supermarkt 4,A804050816,122.87
2023-08-18,Supermarkt 4,A875903080,382.05
2023-08-18,Supermarkt 4,A129599369,1106.49
2023-08-18,Supermarkt 4,A459485174,191.11
2023-08-18,Supermarkt 4,A180070284,31.49
2023-08-18,Supermarkt 4,A950890741,720.25
2023-08-18,Supermarkt 4,A391288825,739.23
2023-08-18,Supermarkt 4,A593866344,420.27
2023-08-18,Supermarkt 4,A531425227,991.05
2023-08-18,Supermarkt 4,A144983351,799.12
2023-08-18,Supermarkt 4,A566157709,782.22
2023-08-18,Supermarkt 4,A913996223,518.28
2023-08-18,Supermarkt 4,A359021938,166.13
2023-08-18,Supermarkt 4,A167699491,532.81
2023-08-18,Supermarkt 4,A660746054,44.17
2023-08-18,Supermarkt 4,A750937477,300.9
2023-08-18,Supermarkt 4,A839187408,575.01
2023-08-18,Supermarkt 4,A558119376,266.9
2023-08-18,Supermarkt 4,A886539397,553.28
2023-08-18,Supermarkt 4,A529121356,791.71
2023-08-18,Supermarkt 4,A781238065,423.19
2023-08-18,Supermarkt 4,A070650971,1185.1
2023-08-18,Supermarkt 4,A548804252,162.76
2023-08-18,Supermarkt 4,A167062797,1076.11
2023-08-18,Supermarkt 4,A796715547,597.08
2023-08-18,Supermarkt 4,A050652539,747.29
2023-08-18,Supermarkt 4,A112044092,266.61
2023-08-18,Supermarkt 4,A021851701,55.95
2023-08-18,Supermarkt 4,A563368527,1080.01
2023-08-18,Supermarkt 4,A581441188,406.81
2023-08-18,Supermarkt 4,A515714979,525.79
2023-08-18,Supermarkt 4,A629799926,921.41
2023-08-18,Supermarkt 4,A722629871,299.6
2023-08-18,Supermarkt 4,A951679163,773.0
2023-08-18,Supermarkt 4,A890023258,749.27
2023-08-18,Supermarkt 4,A156882114,1005.98
2023-08-18,Supermarkt 4,A684828499,229.22
2023-08-18,Supermarkt 4,A730767679,848.59
2023-08-18,Supermarkt 4,A709727627,890.97
2023-08-18,Supermarkt 4,A132660260,1010.04
2023-08-18,Supermarkt 4,A478213961,1140.33
2023-08-18,Supermarkt 4,A541971426,907.36
2023-08-18,Supermarkt 4,A325915629,918.56
2023-08-18,Supermarkt 4,A068688948,1189.34
2023-08-18,Supermarkt 4,A098254116,447.15
2023-08-18,Supermarkt 4,A923657051,132.73
2023-08-18,Supermarkt 4,A073763728,687.77
2023-08-18,Supermarkt 4,A765910416,442.68
2023-08-18,Supermarkt 4,A213864760,616.75
2023-08-18,Supermarkt 4,A318174016,1084.56
2023-08-18,Supermarkt 4,A677780503,1136.21
2023-08-18,Supermarkt 4,A034578511,350.32
2023-08-18,Supermarkt 4,A566851640,985.27
2023-08-18,Supermarkt 4,A435254285,619.7
2023-08-18,Supermarkt 4,A352895467,46.41
2023-08-18,Supermarkt 4,A736906463,185.92
2023-08-18,Supermarkt 4,A069699492,762.09
2023-08-18,Supermarkt 4,A829095350,801.49
2023-08-18,Supermarkt 4,A601129768,142.33
2023-08-18,Supermarkt 4,A575171739,289.92
2023-08-18,Supermarkt 4,A632355975,641.04
2023-08-18,Supermarkt 4,A229661730,944.86
2023-08-18,Supermarkt 4,A040749219,409.65
2023-08-18,Supermarkt 4,A038735068,1090.13
2023-08-18,Supermarkt 4,A002617846,573.71
2023-08-18,Supermarkt 4,A914929772,394.05
2023-08-18,Supermarkt 4,A215524242,182.91
2023-08-18,Supermarkt 4,A054619963,938.39
2023-08-18,Supermarkt 4,A408781824,986.12
2023-08-18,Supermarkt 4,A927675298,1146.67
2023-08-18,Supermarkt 4,A358452102,106.75
2023-08-18,Supermarkt 4,A281115864,10.55
2023-08-18,Supermarkt 4,A911898038,42.52
2023-08-18,Supermarkt 4,A457976901,368.79
2023-08-18,Supermarkt 4,A053798044,1054.53
2023-08-18,Supermarkt 4,A545004779,270.03
2023-08-18,Supermarkt 4,A388513382,377.62
2023-08-18,Supermarkt 4,A167123570,1082.44
2023-08-18,Supermarkt 4,A262960226,606.74
2023-08-18,Supermarkt 4,A026441137,646.69
2023-08-18,Supermarkt 4,A311757545,790.68
2023-08-18,Supermarkt 4,A958540170,795.36
2023-08-18,Supermarkt 4,A832930449,1033.13
2023-08-18,Supermarkt 4,A943711147,532.99
2023-08-18,Supermarkt 4,A779573670,951.89
2023-08-18,Supermarkt 4,A432078557,892.35
2023-08-18,Supermarkt 4,A509564939,1115.51
2023-08-18,Supermarkt 4,A653874706,855.1
2023-08-18,Supermarkt 4,A220674409,566.65
2023-08-18,Supermarkt 4,A143681521,727.21
2023-08-18,Supermarkt 4,A521770351,784.44
2023-08-18,Supermarkt 4,A066251485,73.65
2023-08-18,Supermarkt 4,A643336201,998.25
2023-08-18,Supermarkt 4,A731113366,289.83
2023-08-18,Supermarkt 4,A337950119,849.72
2023-08-18,Supermarkt 4,A079474585,123.24
2023-08-18,Supermarkt 4,A287704720,519.85
2023-08-18,Supermarkt 4,A652916595,579.08
2023-08-18,Supermarkt 4,A773113655,193.54
2023-08-18,Supermarkt 4,A231256986,754.42
2023-08-18,Supermarkt 4,A516600080,14.6
2023-08-18,Supermarkt 4,A655090450,401.42
2023-08-18,Supermarkt 4,A108476931,165.76
2023-08-18,Supermarkt 4,A762464855,340.51
2023-08-18,Supermarkt 4,A492876551,227.26
2023-08-18,Supermarkt 4,A132368267,562.7
2023-08-18,Supermarkt 4,A391700736,334.13
2023-08-18,Supermarkt 4,A404407856,523.76
2023-08-18,Supermarkt 4,A854266108,899.14
2023-08-18,Supermarkt 4,A997713767,95.35
2023-08-18,Supermarkt 4,A268053778,868.93
2023-08-18,Supermarkt 4,A474459802,1153.8
2023-08-18,Supermarkt 4,A576243224,164.27
2023-08-18,Supermarkt 4,A956717769,1145.54
2023-08-18,Supermarkt 4,A920713912,1140.16
2023-08-18,Supermarkt 4,A594321487,55.97
2023-08-18,Supermarkt 4,A040132152,1103.92
2023-08-18,Supermarkt 4,A429759607,753.95
2023-08-18,Supermarkt 4,A139626857,530.46
2023-08-18,Supermarkt 4,A287195915,101.28
2023-08-18,Supermarkt 4,A075989008,312.04
2023-08-18,Supermarkt 4,A236177963,166.31
2023-08-18,Supermarkt 4,A617514740,579.28
2023-08-18,Supermarkt 4,A934247184,1116.33
2023-08-18,Supermarkt 4,A018238458,8.06
2023-08-18,Supermarkt 4,A072787911,77.79
2023-08-18,Supermarkt 4,A520022599,263.79
2023-08-18,Supermarkt 4,A870671039,1122.68
2023-08-18,Supermarkt 4,A281483103,189.23
2023-08-18,Supermarkt 4,A457890316,561.05
2023-08-18,Supermarkt 4,A276143682,224.54
2023-08-18,Supermarkt 4,A123057941,259.33
2023-08-18,Supermarkt 4,A871588979,987.81
2023-08-18,Supermarkt 4,A340937941,391.76
2023-08-18,Supermarkt 4,A992087755,905.69
2023-08-18,Supermarkt 4,A666985802,762.52
2023-08-18,Supermarkt 4,A068814159,676.38
2023-08-18,Supermarkt 4,A210996277,1032.38
2023-08-18,Supermarkt 4,A924047643,184.44
2023-08-18,Supermarkt 4,A639372009,734.19
2023-08-18,Supermarkt 4,A409374588,1029.74
2023-08-18,Supermarkt 4,A893334932,1061.86
2023-08-18,Supermarkt 4,A497029278,749.24
2023-08-18,Supermarkt 4,A410428714,372.34
2023-08-18,Supermarkt 4,A528851378,380.2
2023-08-18,Supermarkt 4,A541464462,100.2
2023-08-18,Supermarkt 4,A650526951,362.57
2023-08-18,Supermarkt 4,A652054976,934.47
2023-08-18,Supermarkt 4,A603582044,958.5
2023-08-18,Supermarkt 4,A561343959,155.31
2023-08-18,Supermarkt 4,A902657755,754.54
2023-08-18,Supermarkt 4,A005651738,1174.53
2023-08-18,Supermarkt 4,A981150945,213.62
2023-08-18,Supermarkt 4,A095006487,99.91
2023-08-18,Supermarkt 4,A706979230,1190.15
2023-08-18,Supermarkt 4,A659407615,868.52
2023-08-18,Supermarkt 4,A964371430,341.82
2023-08-18,Supermarkt 4,A915007945,356.78
2023-08-18,Supermarkt 4,A632275648,505.37
2023-08-18,Supermarkt 4,A009620202,312.35
2023-08-18,Supermarkt 4,A614792896,163.86
2023-08-18,Supermarkt 4,A211024838,619.82
2023-08-18,Supermarkt 4,A833201552,941.88
2023-08-18,Supermarkt 4,A708646279,95.91
2023-08-18,Supermarkt 4,A271517930,732.46
2023-08-18,Supermarkt 4,A989997645,1105.13
2023-08-18,Supermarkt 4,A650614472,1026.32
2023-08-18,Supermarkt 4,A861073935,268.78
2023-08-18,Supermarkt 4,A456066626,791.93
2023-08-18,Supermarkt 4,A366798881,252.99
2023-08-18,Supermarkt 4,A537912253,1085.52
2023-08-18,Supermarkt 4,A170524868,1106.45
2023-08-18,Supermarkt 4,A604038175,339.97
2023-08-18,Supermarkt 4,A993351578,853.69
2023-08-18,Supermarkt 4,A570053582,520.95
2023-08-18,Supermarkt 4,A422512091,100.69
2023-08-18,Supermarkt 4,A788950754,248.09
2023-08-18,Supermarkt 4,A679670012,774.55
2023-08-18,Supermarkt 4,A335537225,976.86
2023-08-18,Supermarkt 4,A688505675,647.57
2023-08-18,Supermarkt 4,A656518334,671.41
2023-08-18,Supermarkt 4,A716264443,439.76
2023-08-18,Supermarkt 4,A009200603,540.6
2023-08-18,Supermarkt 4,A442797635,1188.01
2023-08-18,Supermarkt 4,A242265362,587.17
2023-08-18,Supermarkt 4,A012444894,25.26
2023-08-18,Supermarkt 4,A631083060,63.13
2023-08-18,Supermarkt 4,A656309719,371.02
2023-08-18,Supermarkt 4,A359914036,507.59
2023-08-18,Supermarkt 4,A244438343,509.95
2023-08-18,Supermarkt 4,A800933279,677.98
2023-08-18,Supermarkt 4,A133346768,243.15
2023-08-18,Supermarkt 4,A305220828,10.5
2023-08-18,Supermarkt 4,A548424340,165.56
2023-08-18,Supermarkt 4,A910933028,85.19
2023-08-18,Supermarkt 4,A283609409,804.43
2023-08-18,Supermarkt 4,A410381133,418.06
2023-08-18,Supermarkt 4,A228273253,904.07
2023-08-18,Supermarkt 4,A725368653,163.24
2023-08-18,Supermarkt 4,A773031440,999.19
2023-08-18,Supermarkt 4,A983052179,911.48
2023-08-18,Supermarkt 4,A737367149,225.43
2023-08-18,Supermarkt 4,A904974963,970.21
2023-08-18,Supermarkt 4,A563595548,615.98
2023-08-18,Supermarkt 4,A835808097,978.65
2023-08-18,Supermarkt 4,A429740544,898.29
2023-08-18,Supermarkt 4,A994514733,915.0
2023-08-18,Supermarkt 4,A290729105,51.79
2023-08-18,Supermarkt 4,A500112943,725.67
2023-08-18,Supermarkt 4,A424263777,643.47
2023-08-18,Supermarkt 4,A898307326,850.72
2023-08-18,Supermarkt 4,A046047365,1142.21
2023-08-18,Supermarkt 4,A490583945,1020.19
2023-08-18,Supermarkt 4,A909494480,318.78
2023-08-18,Supermarkt 4,A862860169,66.82
2023-08-18,Supermarkt 4,A181724067,118.47
2023-08-18,Supermarkt 4,A314868031,285.69
2023-08-18,Supermarkt 4,A058486371,124.8
2023-08-18,Supermarkt 4,A420243377,405.9
2023-08-18,Supermarkt 4,A479921769,219.9
2023-08-19,Supermarkt 4,A508436107,588.79
2023-08-19,Supermarkt 4,A494741731,153.08
2023-08-19,Supermarkt 4,A984047700,1036.76
2023-08-19,Supermarkt 4,A686288763,1180.9
2023-08-19,Supermarkt 4,A117653789,904.94
2023-08-19,Supermarkt 4,A876634416,464.6
2023-08-19,Supermarkt 4,A444070196,1055.49
2023-08-19,Supermarkt 4,A267759769,265.48
2023-08-19,Supermarkt 4,A244182817,927.17
2023-08-19,Supermarkt 4,A357205926,980.15
2023-08-19,Supermarkt 4,A799771723,279.78
2023-08-19,Supermarkt 4,A577908064,1175.7
2023-08-19,Supermarkt 4,A901248058,1174.4
2023-08-19,Supermarkt 4,A502744906,567.19
2023-08-19,Supermarkt 4,A428175671,653.0
2023-08-19,Supermarkt 4,A401829730,1141.29
2023-08-19,Supermarkt 4,A795990421,365.43
2023-08-19,Supermarkt 4,A842813962,440.51
2023-08-19,Supermarkt 4,A858280858,672.9
2023-08-19,Supermarkt 4,A057188345,709.67
2023-08-19,Supermarkt 4,A370844032,628.45
2023-08-19,Supermarkt 4,A615548631,1010.73
2023-08-19,Supermarkt 4,A788109666,781.33
2023-08-19,Supermarkt 4,A443834257,390.25
2023-08-19,Supermarkt 4,A070236562,959.65
2023-08-19,Supermarkt 4,A719609280,492.15
2023-08-19,Supermarkt 4,A760957598,913.84
2023-08-19,Supermarkt 4,A195934452,371.35
2023-08-19,Supermarkt 4,A431470276,982.94
2023-08-19,Supermarkt 4,A196351288,1131.74
2023-08-19,Supermarkt 4,A440064773,816.18
2023-08-19,Supermarkt 4,A302066701,529.84
2023-08-19,Supermarkt 4,A386205094,220.02
2023-08-19,Supermarkt 4,A441032075,151.44
2023-08-19,Supermarkt 4,A466815911,541.52
2023-08-19,Supermarkt 4,A406253066,166.64
2023-08-19,Supermarkt 4,A822483184,510.22
2023-08-19,Supermarkt 4,A484628109,20.7
2023-08-19,Supermarkt 4,A096319128,70.83
2023-08-19,Supermarkt 4,A309161420,773.45
2023-08-19,Supermarkt 4,A708079024,270.0
2023-08-19,Supermarkt 4,A915048649,802.1
2023-08-19,Supermarkt 4,A119739307,49.77
2023-08-19,Supermarkt 4,A166076933,144.52
2023-08-19,Supermarkt 4,A689793331,601.15
2023-08-19,Supermarkt 4,A968963374,649.24
2023-08-19,Supermarkt 4,A415633717,456.48
2023-08-19,Supermarkt 4,A453190985,925.71
2023-08-19,Supermarkt 4,A389820286,560.31
2023-08-19,Supermarkt 4,A639180066,966.95
2023-08-19,Supermarkt 4,A774527541,635.1
2023-08-19,Supermarkt 4,A415352287,536.01
2023-08-19,Supermarkt 4,A391796759,1113.23
2023-08-19,Supermarkt 4,A249604557,22.81
2023-08-19,Supermarkt 4,A759796414,301.06
2023-08-19,Supermarkt 4,A879683144,381.92
2023-08-19,Supermarkt 4,A837431902,858.18
2023-08-19,Supermarkt 4,A718262438,1165.02
2023-08-19,Supermarkt 4,A256112302,72.89
2023-08-19,Supermarkt 4,A932791455,567.23
2023-08-19,Supermarkt 4,A204561996,546.18
2023-08-19,Supermarkt 4,A269162423,601.2
2023-08-19,Supermarkt 4,A161266261,639.42
2023-08-19,Supermarkt 4,A462873388,227.14
2023-08-19,Supermarkt 4,A259269533,467.28
2023-08-19,Supermarkt 4,A100383009,958.1
2023-08-19,Supermarkt 4,A925803299,96.43
2023-08-19,Supermarkt 4,A281893127,797.43
2023-08-19,Supermarkt 4,A733020003,941.3
2023-08-19,Supermarkt 4,A285192310,765.78
2023-08-19,Supermarkt 4,A293518081,975.49
2023-08-19,Supermarkt 4,A407017321,876.94
2023-08-19,Supermarkt 4,A672934396,1178.85
2023-08-19,Supermarkt 4,A861838247,672.27
2023-08-19,Supermarkt 4,A206963091,667.03
2023-08-19,Supermarkt 4,A545827736,876.42
2023-08-19,Supermarkt 4,A336626935,136.12
2023-08-19,Supermarkt 4,A783967271,741.74
2023-08-19,Supermarkt 4,A219566210,669.66
2023-08-19,Supermarkt 4,A692825854,43.39
2023-08-19,Supermarkt 4,A432623837,484.96
2023-08-19,Supermarkt 4,A271020056,484.64
2023-08-19,Supermarkt 4,A218706015,111.26
2023-08-19,Supermarkt 4,A647689258,514.62
2023-08-19,Supermarkt 4,A060525510,1178.34
2023-08-19,Supermarkt 4,A970138619,1088.05
2023-08-19,Supermarkt 4,A646289611,447.88
2023-08-19,Supermarkt 4,A936181898,533.13
2023-08-19,Supermarkt 4,A743950473,541.91
2023-08-19,Supermarkt 4,A661280904,1136.19
2023-08-19,Supermarkt 4,A447441224,363.54
2023-08-19,Supermarkt 4,A318969990,376.42
2023-08-19,Supermarkt 4,A347889922,145.86
2023-08-19,Supermarkt 4,A103882825,1116.34
2023-08-19,Supermarkt 4,A209936447,618.7
2023-08-19,Supermarkt 4,A492130694,1144.15
2023-08-19,Supermarkt 4,A257121278,689.47
2023-08-19,Supermarkt 4,A167270383,539.48
2023-08-19,Supermarkt 4,A554203473,863.6
2023-08-19,Supermarkt 4,A216470301,725.97
2023-08-19,Supermarkt 4,A015992600,1115.74
2023-08-19,Supermarkt 4,A941664355,269.82
2023-08-19,Supermarkt 4,A908898659,1053.19
2023-08-19,Supermarkt 4,A642959207,1070.06
2023-08-19,Supermarkt 4,A190737868,34.07
2023-08-19,Supermarkt 4,A665470491,579.66
2023-08-19,Supermarkt 4,A838124959,1151.37
2023-08-19,Supermarkt 4,A971920912,1064.81
